Joueur,Poste,Cote,Var cote,Cote prédite,Enchère moy,% achat,% achat tour 1,Q2 Toutes tailles,Q3 Toutes tailles,Q2 à 6 joueurs,Q3 à 6 joueurs,Q2 à 8 joueurs,Q3 à 8 joueurs,Q2 à 10 joueurs,Q3 à 10 joueurs,Note,Note série,Note 1 an,Note M11,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,%Titu,%Titu série,%Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,j9,j8,j7,j6,j5,j4,j3,j2,j1,j38,j37,j36,j35,j34,j33,j32,j31,j30,j29,j28,j27,j26,j25,j24,j23,j22,j21,j20,j19,j18,j17,j16,j15,j14,j13,j12,j11,j10,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Tirs,Tirs cadrés,Corner gagné,%Passes,Ballons,Interceptions,Tacles,%Duel,Fautes,But évité,Action stoppée,Poss Def,Poss Mil,Centres,Centres ratés,Dégagements,But concédé,Ballon perdu,Passe>Tir,Passe perfo,Dépossédé,Plonge&stop,Nb matchs gagnés,Erreur>But,Diff de buts,Grosse occas manquée,Balle non rattrapée,Bonus moy,Malus moy,Index MPGStats,DMI,Club,Prochain opposant,Date,Victoire probable,%Win+12J,%Win+16J,%Win+20J
Harroui Abdou,MD,10,-4,,18,85.14,64.86,17,21,14,17,19,25,18,22,6.17,0,5.39,149.67,3,0,18,01.04,0,0.74,2,0,3,1,0,0.39,257,0,703,85.67,0,39.06,129,234,6.5,5,0,0,0,0,0,0,5,7,6.5,5,5,0,0,5,0,5.5,0,5.5,7,5,5.5,0,5,0,0,4.5,4.5,0,0,0,0,0,5,5.5,5.5,5,0,0,0.5,1,null,null,null,null,8,5,1,0.902,139,2,5,46.43,3,null,null,5,8,2,2,null,4,24,3,3,2,null,null,null,-1,3,6,225.5,-105.83,-2.37,0,Frosinone,Cagliari,dim. 29/10 12:30,33.557046979865774,0.39305,0.37506,0.37357
Mazzitelli Luca,MD,12,2,,14,20.27,9.46,12,17,12,12,16,18,12,15,5.39,5.39,5.39,406.89,9,9,9,1.11,1.11,1.11,2,2,2,1,1,1,786,786,786,87.33,87.33,87.33,393,393,7.5,6,5,6,4,5,6,7.5,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,,null,null,null,null,16,10,4,0.7841,597,4,12,53.76,16,null,null,17,29,9,8,22,11,123,2,2,8,null,null,null,-1,null,9,187.06,-133.89,-15.68,0,Frosinone,Cagliari,dim. 29/10 12:30,33.557046979865774,0.39305,0.37506,0.37357
Reinier,MO,8,1,,8,1.35,1.35,8,8,,,,,8,8,6,6,4.9,561.5,2,2,15,1.41,1.41,1.55,1,1,2,1,1,0.27,151,151,562,75.5,75.5,37.47,151,281,6.5,8,5,7,0,0,0,0,0,0,0,6.5,6,0,5,5.5,5,5,5,4,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,4.5,0,0,1,,null,null,null,1,1,1,1,0.8869,70,1,2,52.94,2,null,null,3,3,1,1,null,2,11,2,2,2,null,null,null,null,null,2,148.35,-50.9,4.95,0,Frosinone,Cagliari,dim. 29/10 12:30,33.557046979865774,0.39305,0.37506,0.37357
Gelli Francesco,MO,7,-2,,9,16.22,5.41,9,9,,,9,10,9,9,5.25,0,5.25,245.5,4,0,4,0.65,0,0.65,0,0,0,1,0,1,353,0,353,88.25,0,88.25,,,null,1000,0,0,0,0,0,5,6,5.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,,null,null,null,1,3,1,4,0.8811,210,4,2,50,6,null,null,8,5,5,4,1,6,48,2,2,4,null,1,null,1,null,15,123.93,-85.65,-4.57,0,Frosinone,Cagliari,dim. 29/10 12:30,33.557046979865774,0.39305,0.37506,0.37357
Barrenechea Enzo,MD,11,2,,11,2.7,2.7,11,11,,,11,11,11,11,5.22,5.22,5.17,377.44,9,9,12,0.57,0.57,0.54,0,0,0,0.89,0.89,0.92,649,649,808,72.11,72.11,67.33,,,null,1000,4.5,6,5.5,5.5,5,4.5,6,5,5,0,0,0,0,0,0,0,0,0,0,4.5,0,5,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,,null,null,null,null,3,1,null,0.881,457,8,12,48.28,12,null,null,14,33,null,null,13,9,56,1,1,3,null,null,null,-1,null,3,122.28,-81.94,-6.3,0,Frosinone,Cagliari,dim. 29/10 12:30,33.557046979865774,0.39305,0.37506,0.37357
Garritano Luca,MO,10,1,,10,2.7,1.35,10,10,14,14,10,10,10,10,5.14,5.25,5.14,423.57,7,2,7,0.48,01.06,0.48,0,0,0,0.29,1,0.29,237,133,237,33.86,66.5,33.86,,,null,1000,4.5,6,0,5,5,5,5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,null,null,null,null,7,1,null,0.7264,143,1,2,50,2,null,null,10,6,5,4,2,2,38,3,3,1,null,2,null,3,1,3,63.21,-39.93,-1.24,0,Frosinone,Cagliari,dim. 29/10 12:30,33.557046979865774,0.39305,0.37506,0.37357
Báez Jaime,MO,9,-1,,11,47.3,12.16,11,12,9,10,13,14,10,12,05.06,4.5,05.06,355.5,8,1,8,0.62,0,0.62,0,0,0,0.63,0,0.63,396,34,396,49.5,34,49.5,,,null,1000,4.5,0,5,5,4,5.5,5,5.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,1,7,4,4,0.7336,213,4,1,44.9,5,null,null,11,11,9,6,null,7,59,5,5,10,null,-1,null,-2,null,6,75.56,-42.04,-1.34,0,Frosinone,Cagliari,dim. 29/10 12:30,33.557046979865774,0.39305,0.37506,0.37357
Bourabia Mehdi,MD,10,2,,10,1.35,1.35,10,10,,,,,10,10,5,0,5.18,452.75,4,0,30,0,0,0.8,0,0,1,0,0,0.83,13,0,1899,3.25,0,63.3,,1899,7,1000,0,5,5,5,5,0,0,0,0,5.5,4.5,4.5,5.5,5,7,0,5.5,6,5,5.5,5,6.5,6,4,4.5,6,4,4,4,5.5,5,6.5,6,5,5.5,4,0,0,null,,null,null,null,null,1,1,1,0.55,23,null,null,,null,null,null,3,2,null,null,1,1,7,null,null,null,null,null,null,-1,null,1,16.88,-13.37,-2.12,0,Frosinone,Cagliari,dim. 29/10 12:30,33.557046979865774,0.39305,0.37506,0.37357
Brescianini Marco,MD,8,1,,8,1.35,1.35,8,8,,,,,8,8,4.75,4.75,4.75,369.25,8,6,8,0.46,0.52,0.46,0,0,0,0.25,0.33,0.25,265,234,265,33.13,39,33.13,,,null,1000,4.5,5,4,5,4.5,5.5,0,5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,5,3,2,0.7285,122,null,1,40.74,7,null,null,5,5,1,1,3,6,34,1,1,5,null,null,null,-1,null,8,37.19,-47.06,-5.39,0,Frosinone,Cagliari,dim. 29/10 12:30,33.557046979865774,0.39305,0.37506,0.37357
Ibrahimovic Arijon,MO,8,1,,8,1.35,1.35,8,8,,,,,8,8,4.67,4.67,4.67,457,3,3,3,0.29,0.29,0.29,0,0,0,0,0,0,20,20,20,6.67,6.67,6.67,,,null,1000,5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,1,0.3889,26,null,4,66.67,null,null,null,3,null,1,1,1,1,8,null,null,null,null,-1,null,-2,null,1,15.63,-7.47,-0.3,0,Frosinone,Cagliari,dim. 29/10 12:30,33.557046979865774,0.39305,0.37506,0.37357
Lulic Karlo,MD,1,0,,2,2.7,2.7,2,2,,,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Frosinone,Cagliari,dim. 29/10 12:30,33.557046979865774,0.39305,0.37506,0.37357
Bidaoui Soufiane,MO,1,0,,3,1.35,1.35,3,3,,,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Frosinone,Cagliari,dim. 29/10 12:30,33.557046979865774,0.39305,0.37506,0.37357
Soulé Matías,A,11,6,,11,36.49,14.86,11,11,11,11,11,11,11,11,6.43,6.43,5.81,585.14,7,7,16,0.93,0.93,0.95,3,3,4,1,1,0.69,589,589,971,84.14,84.14,60.69,196,243,7,3.67,7,7,6,7.5,5,7,5.5,0,0,0,0,0,0,0,0,5,5.5,0,0,0,5,7,0,0,0,0,0,5,0,5,5,5,0,0,0,5.5,0,0,1.5,1,null,null,1,5,16,6,6,0.8081,442,5,11,50,8,null,null,16,22,9,6,2,8,117,20,20,17,null,null,null,null,3,20,259.26,-108.53,8.87,0,Frosinone,Cagliari,dim. 29/10 12:30,33.557046979865774,0.39305,0.37506,0.37357
Cheddira Walid,A,9,0,,14,58.11,8.11,13,16,17,17,13,14,12,14,4.75,4.75,4.75,424.13,8,8,8,1,1,1,1,1,1,0.88,0.88,0.88,586,586,586,73.25,73.25,73.25,586,586,7,9,4,5,4.5,4,4,7,4.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,null,null,1,1,11,6,3,0.6831,182,null,null,35.94,5,null,null,null,4,2,2,6,9,70,5,5,11,null,1,null,1,4,19,77.55,-49.79,1.61,0,Frosinone,Cagliari,dim. 29/10 12:30,33.557046979865774,0.39305,0.37506,0.37357
Caso Giuseppe,A,8,1,,8,5.41,1.35,8,8,8,9,8,8,8,8,4.58,0,4.58,392.17,6,0,6,0.38,0,0.38,0,0,0,0.33,0,0.33,236,0,236,39.33,0,39.33,,,null,1000,0,0,4.5,5,4.5,5,4,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,3,3,2,0.8326,107,null,3,48.39,2,null,null,4,5,2,2,null,4,31,1,1,4,null,-1,null,-2,null,8,35.3,-23.87,-0.92,0,Frosinone,Cagliari,dim. 29/10 12:30,33.557046979865774,0.39305,0.37506,0.37357
Kaio Jorge,A,1,0,,2,20.27,8.11,2,2,1,1,2,2,1,1,4.5,4.5,4.5,448,1,1,1,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,,,null,1000,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,1,3,null,null,50,null,null,null,1,null,null,null,null,null,1,null,null,1,null,-1,null,-1,null,null,5,-4.2,-0.3,0,Frosinone,Cagliari,dim. 29/10 12:30,33.557046979865774,0.39305,0.37506,0.37357
Çuni Marvin,A,8,2,,8,13.51,2.7,8,8,8,8,8,8,8,8,4.36,6,4.36,325.29,7,1,7,0.8,0,0.8,0,0,0,0.29,0,0.29,201,34,201,28.71,34,28.71,,,null,1000,6,0,3.5,4,4.5,0,4.5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,3,1,1,0.5913,95,1,2,41.51,4,null,null,2,3,2,2,null,3,35,1,1,6,null,-2,null,-4,2,9,31.93,-32.73,-1.5,0,Frosinone,Cagliari,dim. 29/10 12:30,33.557046979865774,0.39305,0.37506,0.37357
Kvernadze Giorgi,A,5,1,,5,1.32,1.32,5,5,8,8,,,7,8,4.25,0,4.25,227.5,2,0,2,0.35,0,0.35,0,0,0,0,0,0,36,0,36,18,0,18,,,null,1000,0,0,0,0,4.5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,0.8,22,1,null,16.67,2,null,null,2,null,null,null,null,1,8,null,null,null,null,-1,null,-2,null,3,7.5,-15.75,-1.35,0,Frosinone,Cagliari,dim. 29/10 12:30,33.557046979865774,0.39305,0.37506,0.37357
Leali Nicola,G,9,2,,9,1.35,1.35,9,9,9,9,9,9,9,9,5.5,5.5,5.5,533.5,2,2,2,0.71,0.71,0.71,0,0,0,0.5,0.5,0.5,91,91,91,45.5,45.5,45.5,,,null,1000,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,4,2,null,null,null,null,null,2,null,null,null,null,4,-2,null,-3,null,null,121.5,-60,-4.15,0,Genoa,Salernitana,ven. 27/10 20:45,54.64480874316939,0.43415,0.41796,0.39803
Martínez Josep,G,13,0,,15,20.27,9.46,14,16,14,14,18,18,13,15,4.63,0,4.63,393.38,8,0,8,1.41,0,1.41,0,0,0,1,0,1,719,0,719,89.88,0,89.88,,,null,1000,0,3,4,6,5.5,4.5,5,6.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,null,null,null,null,0,0,null,,null,null,null,,null,7,7,null,null,null,null,null,12,null,null,null,null,8,-2,null,-2,null,null,77,-90,-29.56,0,Genoa,Salernitana,ven. 27/10 20:45,54.64480874316939,0.43415,0.41796,0.39803
Sommariva Daniele,G,3,0,,3,1.35,1.35,3,3,,,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Genoa,Salernitana,ven. 27/10 20:45,54.64480874316939,0.43415,0.41796,0.39803
Bani Mattia,DC,11,2,,11,20.27,12.16,11,11,11,11,12,12,11,11,4.94,4.94,4.94,420.22,9,9,9,1.18,1.18,1.18,1,1,1,1,1,1,810,810,810,90,90,90,810,810,5.5,11,4,5,4.5,6,5.5,5.5,5,6.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,null,null,null,null,3,2,null,0.7927,456,6,2,60,5,null,null,30,12,null,null,46,14,75,1,1,null,null,-3,null,-4,null,5,140.26,-150.89,-16.86,0,Genoa,Salernitana,ven. 27/10 20:45,54.64480874316939,0.43415,0.41796,0.39803
Vásquez Johan,DC,11,1,,11,28.95,5.26,11,11,11,11,11,11,11,11,5.11,5.11,4.97,402.78,9,9,29,0.6,0.6,01.09,0,0,1,0.67,0.67,0.79,616,616,2165,68.44,68.44,74.66,,2165,7.5,1000,4.5,5,4.5,5.5,5,5,5,6.5,5,7,5,3,4.5,7.5,5.5,5.5,4,6.5,0,4.5,5.5,3.5,3,6,0,4,3.5,4,5.5,0,0,0,0,5,0,5,0,0,1,,null,null,null,null,2,2,3,0.7061,383,8,12,66.67,7,null,null,20,10,8,7,25,8,71,1,1,4,null,-3,null,-4,null,6,125.11,-118.61,-10.03,0,Genoa,Salernitana,ven. 27/10 20:45,54.64480874316939,0.43415,0.41796,0.39803
Dragusin Radu,DC,12,2,,13,28.95,9.21,12,14,12,12,12,16,12,14,5,5,5,429.78,9,9,9,1.25,1.25,1.25,0,0,0,1,1,1,810,810,810,90,90,90,,,null,1000,4.5,5.5,4,7,4.5,4.5,5.5,6.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,null,null,1,1,5,1,1,0.829,392,10,5,65.96,4,null,null,15,7,null,null,51,14,53,4,4,1,null,-3,null,-4,null,2,135.78,-137.56,-14.61,0,Genoa,Salernitana,ven. 27/10 20:45,54.64480874316939,0.43415,0.41796,0.39803
Matturro Alan,DC,6,2,,6,1.35,1.35,6,6,9,9,,,6,6,5,0,5,525,2,0,2,1.41,0,1.41,0,0,0,0.5,0,0.5,79,0,79,39.5,0,39.5,,,null,1000,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,0.3,33,1,1,80,null,null,null,4,2,null,null,3,2,10,null,null,null,null,1,null,3,null,1,78.5,-82,-5.75,0,Genoa,Salernitana,ven. 27/10 20:45,54.64480874316939,0.43415,0.41796,0.39803
Sabelli Stefano,DL,9,1,,9,8.11,2.7,9,9,9,9,9,9,9,9,4.86,4.5,4.86,421.14,7,2,7,0.24,0,0.24,0,0,0,1,1,1,535,155,535,76.43,77.5,76.43,,,null,1000,4.5,4.5,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,null,null,null,null,1,1,3,0.5718,259,7,4,46.51,9,null,null,11,10,19,15,10,3,85,3,3,4,null,-2,null,-1,null,11,105.36,-116.21,-9.1,0,Genoa,Salernitana,ven. 27/10 20:45,54.64480874316939,0.43415,0.41796,0.39803
Haps Ridgeciano,DL,7,1,,7,1.35,1.35,7,7,,,,,7,7,4.5,4.5,4.5,466,3,3,3,0.87,0.87,0.87,0,0,0,1,1,1,257,257,257,85.67,85.67,85.67,,,null,1000,4,5.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,2,1,1,0.7575,102,5,2,59.09,2,null,null,10,3,3,2,2,4,27,null,null,2,null,-2,1,-3,null,7,101.17,-162.83,-13.07,0,Genoa,Salernitana,ven. 27/10 20:45,54.64480874316939,0.43415,0.41796,0.39803
Vogliacco Alessandro,DC,1,-3,,8,1.35,1.35,8,8,,,,,8,8,4.5,4.5,4.5,472,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,,,null,1000,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,0.6,6,null,null,,null,null,null,null,null,null,null,null,1,2,null,null,null,null,-1,null,-2,null,null,null,-28,-7.4,0,Genoa,Salernitana,ven. 27/10 20:45,54.64480874316939,0.43415,0.41796,0.39803
De Winter Koni,DC,6,5,,6,8.11,5.41,6,6,6,6,6,6,6,6,4.3,0,4.65,505,5,0,13,0.84,0,0.83,0,0,0,0.8,0,0.85,359,0,909,71.8,0,69.92,,,null,1000,0,4,3,5,5,4.5,0,0,0,0,0,0,0,0,0,0,0,5,6,0,4,0,0,0,0,0,4,4.5,6,0,0,0,5,0,0,4.5,0,0,null,,null,null,1,1,2,0,1,0.7115,162,2,5,32.35,6,null,null,12,2,2,2,10,5,45,2,2,6,null,-1,null,1,null,6,91.4,-165.2,-20.68,0,Genoa,Salernitana,ven. 27/10 20:45,54.64480874316939,0.43415,0.41796,0.39803
Hefti Silvan,DL,6,-2,,8,1.35,1.35,8,8,7,7,7,7,8,8,4.13,0,4.13,239.75,4,0,4,0.75,0,0.75,0,0,0,0.25,0,0.25,97,0,97,24.25,0,24.25,,,null,1000,0,0,0,0,4.5,0,4.5,4.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,1,0.6555,47,null,1,52.94,2,null,null,2,1,1,1,1,6,14,null,null,null,null,-2,null,-4,null,1,24.5,-116.37,-17.2,0,Genoa,Salernitana,ven. 27/10 20:45,54.64480874316939,0.43415,0.41796,0.39803
Martín Aarón,DL,6,-2,,8,04.05,04.05,8,9,7,7,10,10,8,8,4.1,0,4.1,256.4,5,0,5,01.02,0,01.02,0,0,0,0.6,0,0.6,192,0,192,38.4,0,38.4,,,null,1000,0,0,0,0,3,4.5,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,1,0.7976,96,3,1,28.57,5,null,null,8,5,8,7,1,7,23,null,null,null,null,-2,null,-4,null,1,46.5,-150.7,-16.82,0,Genoa,Salernitana,ven. 27/10 20:45,54.64480874316939,0.43415,0.41796,0.39803
Junior Messias Junior,MO,9,2,,12,19.74,10.53,11,12,13,13,12,15,10,10,5.75,0,5.63,553,2,0,19,01.06,0,01.01,1,0,5,0,0,0.68,26,0,1058,13,0,55.68,26,212,6.5,9,0,0,5,6.5,0,0,0,0,0,5,6,4.5,0,5.5,7,0,5.5,5,0,0,0,0,5,7.5,7.5,0,4,5,4.5,5,0,0,0,6,6,6.5,0,0,null,,null,null,null,null,2,2,null,0.6667,18,1,1,85.71,null,null,null,null,1,1,1,2,1,3,1,1,1,null,1,null,3,null,null,93.7,-6.1,7.3,0,Genoa,Salernitana,ven. 27/10 20:45,54.64480874316939,0.43415,0.41796,0.39803
Thorsby Morten,MD,11,3,,11,5.41,2.7,11,11,11,11,11,11,11,11,4.56,5,4.56,369.38,8,4,8,1.15,1.41,1.15,1,1,1,0.5,0.75,0.5,497,342,497,62.13,85.5,62.13,497,497,7,11,4,4,5,7,0,4.5,4.5,4.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,1,1,3,2,null,0.547,193,2,5,45.45,10,null,null,8,8,3,2,7,11,73,2,2,7,null,-2,null,-3,null,9,111.06,-134.5,-18.6,0,Genoa,Salernitana,ven. 27/10 20:45,54.64480874316939,0.43415,0.41796,0.39803
Frendrup Morten,MO,13,3,,13,45.95,12.16,13,13,13,13,13,13,13,13,06.06,06.06,06.06,409.44,9,9,9,0.81,0.81,0.81,0,0,0,1,1,1,810,810,810,90,90,90,,,null,1000,7,5.5,7,7,6,5,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,null,null,3,3,4,3,null,0.7694,418,12,22,72.73,12,null,null,26,36,3,1,7,14,77,4,4,1,null,-3,null,-4,null,9,221.11,-100.5,-3.81,0,Genoa,Salernitana,ven. 27/10 20:45,54.64480874316939,0.43415,0.41796,0.39803
Strootman Kevin,MD,10,1,,10,8.11,2.7,10,10,17,17,10,10,10,10,5.5,0,5.5,404.4,5,0,5,0.71,0,0.71,0,0,0,1,0,1,325,0,325,65,0,65,,,null,1000,0,0,0,5,6,6,4.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,null,null,2,2,0,0,null,0.7958,166,1,6,52.94,5,null,null,8,9,2,1,7,3,30,6,6,1,null,null,null,2,null,4,150,-78.5,-7.84,0,Genoa,Salernitana,ven. 27/10 20:45,54.64480874316939,0.43415,0.41796,0.39803
Badelj Milan,MD,7,-1,,8,21.62,5.41,8,8,8,8,8,8,8,8,5.17,0,5.17,315.83,6,0,6,01.03,0,01.03,0,0,0,1,0,1,413,0,413,68.83,0,68.83,,,null,1000,0,0,0,5,5.5,5,4.5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,null,null,null,null,1,1,null,0.8305,242,10,3,42.11,5,null,null,13,18,1,1,10,6,44,null,null,3,null,-1,null,-1,null,2,128.17,-98.42,-9.27,0,Genoa,Salernitana,ven. 27/10 20:45,54.64480874316939,0.43415,0.41796,0.39803
Galdames Pablo,MD,4,-1,,,,,18,18,,,8,8,,,5,5,05.07,424,1,1,14,0,0,0.62,0,0,1,0,0,0.71,7,7,746,7,7,53.29,,746,5.5,1000,5,0,0,0,0,0,0,0,0,5,5.5,4.5,4.5,6,6.5,5.5,0,5,0,4.5,5,5,0,4.5,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,0.95,21,null,null,,null,null,null,null,1,null,null,null,1,2,null,null,null,null,-1,null,-2,null,1,39,-28,-4.6,0,Genoa,Salernitana,ven. 27/10 20:45,54.64480874316939,0.43415,0.41796,0.39803
Kutlu Berkan,MO,9,-1,,10,1.35,1.35,10,10,,,,,10,10,5,0,5,491.75,4,0,4,0.71,0,0.71,0,0,0,0,0,0,137,0,137,34.25,0,34.25,,,null,1000,0,4.5,4.5,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,2,2,null,0.755,61,2,1,46.15,2,null,null,2,1,6,4,3,3,9,3,3,null,null,-1,null,1,null,null,57.5,-37.5,-2.45,0,Genoa,Salernitana,ven. 27/10 20:45,54.64480874316939,0.43415,0.41796,0.39803
Malinovskyi Ruslan,MO,10,-2,,16,68.92,31.08,14,19,13,14,13,13,18,20,4.86,4.83,5.14,406.43,7,3,32,0.48,0.76,0.67,0,0,1,0.71,1,0.59,363,218,1774,51.86,72.67,55.44,,1774,6,1000,5.5,5,4,0,5,5,4.5,5,0,4.5,5,6,5,5,0,5.5,5,5,5,4,6.5,5.5,3.5,5.5,6,6,5.5,5,5.5,5,0,5.5,4.5,6.5,5.5,4.5,0,0,1.5,,null,null,null,null,7,3,null,0.7605,186,null,4,48.57,7,null,null,10,6,5,3,1,4,35,2,2,2,null,-3,null,-4,null,2,65.79,-64.5,-4.24,0,Genoa,Salernitana,ven. 27/10 20:45,54.64480874316939,0.43415,0.41796,0.39803
Jagiello Filip,MD,3,-4,,7,1.35,1.35,7,7,,,6,6,7,7,4.75,0,4.75,0,2,0,2,0.35,0,0.35,0,0,0,0,0,0,32,0,32,16,0,16,,,null,1000,0,0,0,0,0,0,0,5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,0.9231,22,1,null,,null,null,null,1,2,null,null,null,null,4,null,null,2,null,null,null,-2,null,null,23.25,-28.5,-3.1,0,Genoa,Salernitana,ven. 27/10 20:45,54.64480874316939,0.43415,0.41796,0.39803
Kuavita Léandre,MD,6,-2,,8,1.35,1.35,8,8,,,,,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Genoa,Salernitana,ven. 27/10 20:45,54.64480874316939,0.43415,0.41796,0.39803
