Joueur,Poste,Cote,Var cote,Cote prédite,Enchère moy,% achat,% achat tour 1,Q2 Toutes tailles,Q3 Toutes tailles,Q2 à 6 joueurs,Q3 à 6 joueurs,Q2 à 8 joueurs,Q3 à 8 joueurs,Q2 à 10 joueurs,Q3 à 10 joueurs,Note,Note série,Note 1 an,Note M11,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,%Titu,%Titu série,%Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,j11,j10,j9,j8,j7,j6,j5,j4,j3,j2,j1,j38,j37,j36,j35,j34,j33,j32,j31,j30,j29,j28,j27,j26,j25,j24,j23,j22,j21,j20,j19,j18,j17,j16,j15,j14,j13,j12,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Tirs,Tirs cadrés,Corner gagné,%Passes,Ballons,Interceptions,Tacles,%Duel,Fautes,But évité,Action stoppée,Poss Def,Poss Mil,Centres,Centres ratés,Dégagements,But concédé,Ballon perdu,Passe>Tir,Passe perfo,Dépossédé,Plonge&stop,Nb matchs gagnés,Erreur>But,Diff de buts,Grosse occas manquée,Balle non rattrapée,Bonus moy,Malus moy,Index MPGStats,DMI,Club,Prochain opposant,Date,Victoire probable,%Win+12J,%Win+16J,%Win+20J
Sambi Lokonga Albert,MD,4,1,,4,1.89,1.89,4,4,4,4,,,4,4,4.75,0,5.14,458,2,0,11,0.35,0,0.6,0,0,0,1,0,0.73,131,0,667,65.5,0,60.64,,,null,1000,0,0,0,0,0,4.5,5,0,0,0,0,0,0,0,0,0,4.5,0,5,0,0,0,6,5.5,6,5.5,4.5,5.5,0,0,0,0,0,0,0,0,0,0,1,,null,null,null,null,2,2,null,0.8637,76,null,null,25,4,null,null,5,2,4,4,null,2,14,1,1,1,null,-1,null,-1,null,1,77.5,-85.25,-8.3,0,Luton Town,Man. United,sam. 11/11 16:00,13.245033112582782,0.2523,0.25134,0.24811
Berry Luke,MD,3,1,,,,,3,3,3,3,3,3,3,3,4.75,0,4.75,237,2,0,2,0.35,0,0.35,0,0,0,0,0,0,26,0,26,13,0,13,,,null,1000,0,0,0,5,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,2,null,null,,null,null,null,null,null,null,null,null,1,null,null,null,null,null,-2,null,-4,null,null,null,-5,-0.55,0,Luton Town,Man. United,sam. 11/11 16:00,13.245033112582782,0.2523,0.25134,0.24811
Mpanzu Pelly Ruddock,MD,8,2,,8,1.89,1.89,8,8,8,8,8,8,8,8,4.7,0,4.7,431,10,0,10,0.79,0,0.79,0,0,0,0.5,0,0.5,502,0,502,50.2,0,50.2,,,null,1000,0,5,5.5,5.5,4,5,5,5,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,1,8,4,5,0.7447,222,5,1,47.62,5,null,null,11,15,7,6,5,8,59,4,4,8,null,-6,1,-11,1,4,76.55,-91.5,-8.23,0,Luton Town,Man. United,sam. 11/11 16:00,13.245033112582782,0.2523,0.25134,0.24811
Clark Jordan,MD,1,-4,,,,,9,9,,,13,13,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Luton Town,Man. United,sam. 11/11 16:00,13.245033112582782,0.2523,0.25134,0.24811
Francis-Clarke Aidan,MD,1,0,,,,,1,1,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Luton Town,Man. United,sam. 11/11 16:00,13.245033112582782,0.2523,0.25134,0.24811
Morris Carlton,A,13,2,,15,69.81,30.19,16,18,16,18,14,16,14,16,4.68,4.68,4.68,432.45,11,11,11,0.84,0.84,0.84,3,3,3,1,1,1,924,924,924,84,84,84,308,308,5,4.33,4.5,4,4,4.5,6.5,5.5,3.5,5,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,null,null,1,1,27,13,7,0.6126,390,null,3,39.25,14,null,null,3,17,4,4,11,19,146,7,7,19,null,-6,null,-11,2,20,104.06,-85.16,5.52,0,Luton Town,Man. United,sam. 11/11 16:00,13.245033112582782,0.2523,0.25134,0.24811
Adebayo Elijah,A,9,1,,9,5.66,1.89,9,9,9,9,14,14,9,9,4.5,4.5,4.5,430.64,11,11,11,0.81,0.81,0.81,2,2,2,0.36,0.36,0.36,380,380,380,34.55,34.55,34.55,190,190,6,4.5,4.5,4.5,6,4,4,4.5,4.5,4,3.5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,8,4,5,0.6073,148,3,null,30.65,9,null,null,3,6,2,2,7,8,55,6,6,6,null,-6,null,-11,1,19,45.51,-35.98,4.37,0,Luton Town,Man. United,sam. 11/11 16:00,13.245033112582782,0.2523,0.25134,0.24811
Ogbene Chiedozie,A,9,2,,13,30.19,15.09,11,13,11,13,13,13,9,9,5.45,5.45,5.45,468.36,11,11,11,0.93,0.93,0.93,1,1,1,0.64,0.64,0.64,674,674,674,61.27,61.27,61.27,674,674,7.5,9,6,5,7.5,6,6,6,4.5,5,4.5,5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,null,null,null,3,10,8,6,0.7095,360,1,7,66.67,3,null,null,19,15,32,31,8,13,85,8,8,6,null,-6,null,-11,null,18,135.76,-66.05,1.52,0,Luton Town,Man. United,sam. 11/11 16:00,13.245033112582782,0.2523,0.25134,0.24811
Brown Jacob,A,8,1,,,1.89,,,,,,,,,,4.77,4.77,4.77,416.36,11,11,11,0.26,0.26,0.26,0,0,0,0.64,0.64,0.64,577,577,577,52.45,52.45,52.45,,,null,1000,5,4.5,4.5,4.5,5,5,5,4.5,4.5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,null,null,null,1,16,9,7,0.4431,237,4,4,37.14,11,null,null,16,10,7,4,5,13,91,5,5,14,null,-6,null,-11,3,9,76.51,-63.99,-3.59,0,Luton Town,Man. United,sam. 11/11 16:00,13.245033112582782,0.2523,0.25134,0.24811
Woodrow Cauley,A,8,1,,,,,8,8,,,,,8,8,4.71,0,4.71,388.71,7,0,7,0.27,0,0.27,0,0,0,0,0,0,74,0,74,10.57,0,10.57,,,null,1000,0,0,4.5,5,4.5,5,4.5,4.5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,5,3,1,0.5286,63,null,4,52.17,1,null,null,3,4,3,2,1,2,19,4,4,4,null,-3,null,-5,null,2,23.41,-10.74,-0.06,0,Luton Town,Man. United,sam. 11/11 16:00,13.245033112582782,0.2523,0.25134,0.24811
Ederson,G,16,0,,24,90.57,52.83,21,26,20,25,21,21,21,53,5.45,5.25,5.19,483.8,10,2,31,0.98,01.06,0.84,0,0,0,1,1,1,900,180,2790,90,90,90,,,null,1000,4.5,6,0,4.5,4,7,6,6,4.5,6,6,6,0,6,5.5,4,5,0,6,4.5,4.5,0,5,6,5,4,5.5,5,5.5,4,6,4.5,4.5,6,0,0,0,4,4,,null,null,null,null,0,0,null,,null,null,null,,null,10,4,null,null,null,null,null,7,null,null,null,null,10,6,null,19,null,null,77.5,-26,-2.48,6.00,Man. City,Chelsea,dim. 12/11 17:30,60.97560975609756,0.83671,0.84546,0.82559
Ortega Stefan,G,7,0,,8,35.85,18.87,7,8,7,8,7,7,8,8,5,0,6.25,532,1,0,4,0,0,0.96,0,0,0,1,0,1,90,0,360,90,0,90,,,null,1000,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,1,1,null,null,null,null,null,1,null,null,null,null,null,1,null,1,null,null,55,-30,-8.4,7.00,Man. City,Chelsea,dim. 12/11 17:30,60.97560975609756,0.83671,0.84546,0.82559
Carson Scott,G,3,2,,3,7.55,5.66,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Man. City,Chelsea,dim. 12/11 17:30,60.97560975609756,0.83671,0.84546,0.82559
Steffen Zack,G,3,0,,3,9.43,5.66,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Man. City,Chelsea,dim. 12/11 17:30,60.97560975609756,0.83671,0.84546,0.82559
Aké Nathan,DC,16,0,,21,58.49,22.64,18,21,18,21,16,17,20,30,5.78,7.5,5.65,504.67,9,1,26,1.18,0,0.9,2,1,3,0.67,1,0.77,554,90,1770,61.56,90,68.08,277,590,7,8,7.5,0,5,5,4,5.5,5,7,6,0,7,5.5,0,0,6,0,0,0,0,5,6,7.5,5.5,6,6,5.5,5,5,6,4,6,5,5,0,0,0,0,6,1,,null,null,null,1,8,6,1,0.8037,515,5,6,76.32,3,null,null,16,17,2,2,11,6,35,3,3,null,null,5,null,16,1,1,136.56,-59.06,-3.91,6.00,Man. City,Chelsea,dim. 12/11 17:30,60.97560975609756,0.83671,0.84546,0.82559
Akanji Manuel,DC,14,1,,16,84.91,28.3,14,16,14,15,14,14,16,23,5.75,7,5.38,480,8,1,29,0.65,0,0.51,1,1,1,1,1,0.83,719,90,2303,89.88,90,79.41,719,2303,7,14,7,0,5,0,5,5.5,6,6,0,6,5.5,0,5.5,5.5,5,5.5,5,0,5.5,5,4.5,5,6,5.5,5,0,5,5.5,5.5,5,5.5,5.5,5,4.5,0,0,0,5.5,3,,null,null,null,null,5,3,1,0.9409,769,6,8,62.22,6,null,null,21,17,3,3,12,6,46,5,5,2,null,6,null,17,null,2,179.25,-95.25,-6.8,5.50,Man. City,Chelsea,dim. 12/11 17:30,60.97560975609756,0.83671,0.84546,0.82559
Stones John,DC,10,-1,,14,41.51,24.53,12,15,12,13,10,13,22,26,5.63,5.63,5.56,534,4,4,18,0.48,0.48,0.76,0,0,2,0.75,0.75,0.89,258,258,1375,64.5,64.5,76.39,,688,7,1000,6,6,5.5,5,0,0,0,0,0,0,0,0,5.5,0,0,6,7,5,7,5,5.5,5.5,5,0,0,0,0,0,6,0,6,4.5,5.5,4,0,0,0,0,2,,null,null,null,null,0,0,null,0.9626,177,2,1,44.44,1,null,null,4,5,1,1,4,2,7,3,3,2,null,2,null,8,null,null,102.88,-43,-1.97,5.75,Man. City,Chelsea,dim. 12/11 17:30,60.97560975609756,0.83671,0.84546,0.82559
Walker Kyle,DL,12,1,,17,98.11,90.57,15,18,16,17,14,20,20,20,5.59,5.59,5.3,489.82,11,11,30,0.8,0.8,0.65,0,0,0,1,1,0.87,989,989,2375,89.91,89.91,79.17,,,null,1000,5.5,7,4.5,5,4.5,6.5,6,5.5,6,5,6,5,5.5,6,5,4.5,5.5,5,5,4.5,0,5.5,5,5,5,6,5,4.5,0,4.5,5,0,0,0,0,0,0,6,4,,null,null,1,2,4,3,11,0.8973,934,6,7,59.38,9,null,null,32,33,21,16,12,8,103,11,11,3,null,7,null,20,null,7,175.77,-117.27,-10.92,5.25,Man. City,Chelsea,dim. 12/11 17:30,60.97560975609756,0.83671,0.84546,0.82559
Gómez Sergio,DL,6,0,,9,5.66,3.77,8,9,6,6,6,6,8,9,5.5,0,5.11,580,2,0,9,0.71,0,0.42,0,0,0,0,0,0.22,15,0,250,7.5,0,27.78,,,null,1000,0,0,0,0,0,0,5,6,0,0,0,5,5,4.5,0,0,0,5,5,5,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,1,null,0,0,null,0.825,20,1,null,50,1,null,null,null,null,1,1,null,null,2,1,1,null,null,2,null,6,null,null,54.5,-10,-0.4,5.00,Man. City,Chelsea,dim. 12/11 17:30,60.97560975609756,0.83671,0.84546,0.82559
Rúben Dias,DC,15,2,,21,75.47,41.51,19,24,19,21,16,20,30,33,5.39,0,5.48,545.78,9,0,22,0.74,0,0.59,0,0,0,0.89,0,0.95,735,0,1859,81.67,0,84.5,,,null,1000,0,5.5,5,4.5,4,6,6,5.5,6,6,0,0,0,6,0,5.5,5,0,5,5.5,4.5,5.5,5.5,6,6,6,5.5,0,0,0,0,0,0,0,0,0,0,6,3,,null,null,null,null,6,5,3,0.9385,814,10,4,57.14,6,null,null,13,10,5,4,18,6,52,1,1,1,null,5,null,12,1,1,126.67,-86.11,-7.38,0,Man. City,Chelsea,dim. 12/11 17:30,60.97560975609756,0.83671,0.84546,0.82559
Gvardiol Josko,DC,14,1,,17,69.81,35.85,16,18,16,18,14,17,18,21,5.38,0,5.38,457.13,8,0,8,0.44,0,0.44,0,0,0,0.88,0,0.88,640,0,640,80,0,80,,,null,1000,0,5.5,6,5,0,6,5.5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,null,null,null,1,4,3,3,0.8492,621,11,6,52.83,4,null,null,18,25,10,9,10,4,77,6,6,4,null,6,null,12,1,7,155.81,-113.19,-9.9,0,Man. City,Chelsea,dim. 12/11 17:30,60.97560975609756,0.83671,0.84546,0.82559
Lewis Rico,DL,8,1,,8,7.55,5.66,8,9,9,10,8,8,8,8,5,5,05.07,424.6,5,1,15,0.35,0,0.5,0,0,0,0.4,0,0.73,168,19,953,33.6,19,63.53,,,null,1000,5,0,0,5,0,0,5,4.5,0,0,5.5,4.5,5,0,6,0,0,6,0,0,0,0,0,0,5.5,0,0,4.5,5,0,4.5,5,5,0,0,0,0,0,1.5,,null,null,null,null,0,0,1,0.9238,109,1,null,46.15,null,null,null,8,5,null,null,null,1,16,null,null,2,null,3,null,13,null,null,49.9,-39.4,-3.68,4.75,Man. City,Chelsea,dim. 12/11 17:30,60.97560975609756,0.83671,0.84546,0.82559
Foden Phil,MO,29,0,,40,94.34,43.4,40,48,40,43,45,56,29,34,6.23,6.23,5.95,534.09,11,11,30,1.1,1.1,01.09,3,3,8,0.82,0.82,0.7,832,832,1855,75.64,75.64,61.83,277,232,6,9.67,7,7,5,5,5,7.5,6,7,5.5,8,5.5,6.5,5,6.5,6.5,4.5,6,7,0,0,0,6,6,7.5,8,5,5,0,0,4,5,5,5,6.5,0,0,0,5,4,,null,null,3,2,21,17,11,0.8703,591,5,8,53.93,8,null,null,13,17,10,8,5,7,115,23,23,11,null,7,null,20,3,21,207.66,-71.39,1,5.00,Man. City,Chelsea,dim. 12/11 17:30,60.97560975609756,0.83671,0.84546,0.82559
Bernardo Silva,MO,16,-1,,26,86.79,32.08,23,28,20,25,25,32,26,30,6,6.25,5.45,506,8,4,28,1.2,1.55,0.82,3,2,5,0.88,1,0.71,638,355,1853,79.75,88.75,66.18,213,371,5.5,5.33,8,7,5.5,4.5,0,0,7,5,5.5,0,5.5,0,0,5,5,5,5.5,5.5,5,4.5,5,6,5,6.5,0,5.5,5,5,5.5,4.5,5,5,0,5,0,0,0,6,2,,null,null,2,4,6,4,2,0.9171,532,1,5,46.34,3,null,null,8,6,15,10,1,5,58,16,16,8,null,6,null,18,null,7,203.06,-75.62,-1.25,5.00,Man. City,Chelsea,dim. 12/11 17:30,60.97560975609756,0.83671,0.84546,0.82559
Rodri,MD,26,-3,,43,100,69.81,41,48,40,46,39,48,48,50,6.83,6.67,6.17,488.56,9,3,32,1.25,01.04,01.09,2,0,4,1,1,0.94,733,251,2528,81.44,83.67,79,367,632,7,13,7.5,7,5.5,0,0,4.5,7.5,6.5,8,6.5,8.5,0,5,6,4.5,5,5,5,5.5,5.5,6,7,7,7,5.5,6,8,4.5,6.5,6,6,5.5,7,5.5,0,0,0,7,4,,null,null,2,3,18,11,1,0.9429,1016,6,11,62.34,12,null,null,16,36,3,3,9,4,66,8,8,5,null,9,null,22,null,6,316.17,-107.61,-6.84,5.50,Man. City,Chelsea,dim. 12/11 17:30,60.97560975609756,0.83671,0.84546,0.82559
Doku Jérémy,MO,17,2,,27,100,75.47,24,31,24,25,30,31,30,38,6.44,6.44,5.91,623.25,8,8,32,1.37,1.37,1.38,2,2,9,0.75,0.75,0.59,496,496,1738,62,62,54.31,248,193,7,8.5,8.5,5,6.5,4.5,6,6,8,7,0,0,0,6,6,7,8,6,8,5.5,8.5,5,4.5,0,0,5,7,4.5,6.5,4.5,4.5,5,4.5,4,5.5,4.5,4.5,0,0,0,null,,null,null,5,3,15,10,10,0.8505,361,5,9,65.88,3,null,null,12,8,20,17,1,7,72,15,15,5,null,4,null,15,null,15,261.54,-78.8,1.44,0,Man. City,Chelsea,dim. 12/11 17:30,60.97560975609756,0.83671,0.84546,0.82559
Grealish Jack,MO,19,-3,,26,66.04,24.53,22,24,21,22,22,25,35,46,5.75,0,6.36,536.67,6,0,25,1.25,0,01.02,0,0,4,0.5,0,0.76,295,0,1718,49.17,0,68.72,,430,6,1000,0,7,5.5,0,4.5,4.5,0,0,7.5,5.5,0,0,0,5,0,6,6,0,6.5,7.5,8,8,6,7,7,6,7,6,7,6,6,5,7,0,0,0,0,7.5,2,,null,null,1,2,10,8,4,0.9151,225,4,5,61.76,1,null,null,6,7,4,3,2,1,38,8,8,8,null,4,null,7,null,10,127.58,-43.75,-1.53,6.00,Man. City,Chelsea,dim. 12/11 17:30,60.97560975609756,0.83671,0.84546,0.82559
Kovacic Mateo,MO,10,-2,,12,26.42,7.55,12,12,10,11,12,12,14,14,5.69,5.5,5.27,452.5,8,2,24,0.92,0.71,0.91,0,0,1,0.75,0.5,0.75,553,93,1637,69.13,46.5,68.21,,1637,7,1000,6,5,0,5,4,0,0,6.5,6.5,6,6.5,5,0,4.5,0,6,3.5,0,5,5.5,5.5,4.5,7,6,0,4.5,0,0,0,5,5,4.5,0,5.5,0,0,0,0,2.5,,null,null,null,2,8,7,1,0.9359,510,1,10,52.17,10,null,null,5,14,null,null,4,4,44,6,6,6,null,4,null,15,1,2,156.38,-71.5,-7.16,5.00,Man. City,Chelsea,dim. 12/11 17:30,60.97560975609756,0.83671,0.84546,0.82559
Bobb Oscar,MO,6,3,,,,,6,6,6,6,6,6,6,6,5.38,6.5,5.38,566,4,1,4,0.75,0,0.75,0,0,0,0,0,0,52,5,52,13,5,13,,,null,1000,6.5,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,1,2,0,0,null,0.9167,38,null,null,75,1,null,null,null,4,1,null,null,1,6,3,3,1,null,2,null,10,null,2,79.88,-25.87,-0.78,0,Man. City,Chelsea,dim. 12/11 17:30,60.97560975609756,0.83671,0.84546,0.82559
Matheus Nunes,MD,12,1,,14,11.32,7.55,12,15,12,12,21,23,16,18,5.14,4.5,5.15,431.57,7,1,30,01.07,0,1.32,0,0,1,0.57,0,0.73,378,19,2036,54,19,67.87,,2036,7,1000,4.5,0,0,5.5,4,6.5,5,0,0,4,6.5,5,5,5.5,6.5,3,6,5.5,6,7,5,0,5,6,5,4,6,6.5,5,6,5.5,5,5,5,0,0,0,0,1,,null,null,1,1,1,0,1,0.8994,329,6,4,55.74,3,null,null,5,14,3,1,6,8,56,4,4,7,null,-1,null,3,null,10,119.86,-91.86,-6.41,0,Man. City,Chelsea,dim. 12/11 17:30,60.97560975609756,0.83671,0.84546,0.82559
De Bruyne Kevin,MO,12,-3,,28,26.42,15.09,20,43,12,14,41,46,34,42,5,0,6.2,0,1,0,20,0,0,1.15,0,0,4,1,0,0.85,23,0,1403,23,0,70.15,,351,8,1000,0,0,0,0,0,0,0,0,0,0,5,0,5,0,7,0,8.5,5.5,6.5,8,8,0,5,5.5,0,6,5.5,5.5,7,5.5,6,5.5,6,5,0,0,0,8,null,,null,null,null,null,1,0,null,0.6667,12,null,null,,1,null,null,null,1,3,1,null,null,3,1,1,null,null,1,null,3,null,null,50,-39,-3.6,5.50,Man. City,Chelsea,dim. 12/11 17:30,60.97560975609756,0.83671,0.84546,0.82559
Phillips Kalvin,MD,7,1,,,,,7,7,,,7,7,7,7,4.88,4.5,4.97,514.25,4,1,15,0.25,0,0.35,0,0,0,0,0,0.13,89,19,379,22.25,19,25.27,,,null,1000,4.5,0,0,0,5,5,0,5,0,0,0,5,6,5,0,0,0,5,4.5,5,0,5,0,0,5,0,0,0,4.5,0,5,0,0,0,0,0,0,5,null,,null,null,null,null,2,1,1,0.8937,93,2,3,46.15,3,null,null,1,6,2,1,2,2,15,null,null,2,null,2,null,10,null,4,45.25,-40.25,-3.9,5.50,Man. City,Chelsea,dim. 12/11 17:30,60.97560975609756,0.83671,0.84546,0.82559
Haaland Erling,A,47,0,,130,98.11,90.57,125,149,125,148,100,135,179,198,6.27,6.27,5.98,540.91,11,11,33,1.4,1.4,1.43,11,11,28,1,1,0.97,934,934,2670,84.91,84.91,80.91,85,95,4.5,4.27,5,7.5,6.5,4.5,4.5,6.5,7,8.5,6,5,8,0,4.5,7,5,6,8,5.5,7,7.5,0,7,4.5,6,7,3.5,5.5,4,8,4,4,6,8,4.5,0,0,0,6,4,2,null,1,2,3,42,32,9,0.7191,235,1,null,45.76,5,null,null,3,4,2,2,5,7,62,11,11,8,null,7,null,20,10,16,209.8,-55.16,28.75,4.25,Man. City,Chelsea,dim. 12/11 17:30,60.97560975609756,0.83671,0.84546,0.82559
Álvarez Julián,A,22,3,,53,100,96.23,51,66,50,66,56,62,45,58,6.5,6.5,5.72,534.27,11,11,30,01.05,01.05,1.2,4,4,9,1,1,0.67,911,911,1920,82.82,82.82,64,228,213,5.5,5.5,6.5,6,6.5,4,7,6,7.5,8,6,7,7,4.5,6.5,5,5.5,7,4.5,4.5,4,5.5,7,6,5,0,7.5,4.5,5,4,4.5,0,0,4.5,0,5,0,0,0,0,4.5,,1,1,3,1,32,22,17,0.8545,570,1,4,32.79,10,null,null,9,12,31,26,3,6,105,25,25,7,null,7,null,20,1,15,234,-77.69,09.02,6.50,Man. City,Chelsea,dim. 12/11 17:30,60.97560975609756,0.83671,0.84546,0.82559
Onana André,G,15,0,,19,67.92,45.28,16,21,15,17,21,21,26,28,5.36,5.36,5.53,487.45,11,11,30,01.05,01.05,0.83,0,0,0,1,1,1,990,990,2700,90,90,90,,,null,1000,6,5.5,6.5,5,4.5,6.5,4.5,3.5,5,5,7,0,4,5.5,0,6.5,0,6,0,4.5,5.5,5.5,5,0,5.5,6,0,6,6,5.5,7,6,5,6,6,5.5,0,0,3,,null,null,null,null,0,0,null,,null,null,null,,null,27,14,null,null,null,null,null,14,null,null,null,null,20,1,null,-4,null,null,125,-74.55,-4.27,0,Man. United,Luton Town,sam. 11/11 16:00,76.33587786259541,0.58429,0.57093,0.58541
Heaton Tom,G,3,0,,3,5.66,1.89,3,3,3,3,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Man. United,Luton Town,sam. 11/11 16:00,76.33587786259541,0.58429,0.57093,0.58541
Vítek Radek,G,3,0,,,1.89,,3,3,,,3,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Man. United,Luton Town,sam. 11/11 16:00,76.33587786259541,0.58429,0.57093,0.58541
Bayindir Altay,G,7,0,,7,16.98,3.77,7,7,7,7,7,7,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Man. United,Luton Town,sam. 11/11 16:00,76.33587786259541,0.58429,0.57093,0.58541
Varane Raphaël,DC,10,-1,,13,33.96,18.87,12,16,10,12,16,18,18,18,5.36,5,5.18,442.14,7,1,20,0.75,0,01.08,1,0,1,0.57,0,0.85,330,1,1470,47.14,1,73.5,330,1470,7,10,5,0,5,0,5.5,5,0,0,5,5,7,0,5.5,6,0,0,0,6,0,0,4.5,0,5.5,2,6,0,0,5.5,4,5.5,0,6,6,0,0,0,0,0,1,,null,null,null,null,5,2,1,0.8104,303,1,4,68.42,2,null,null,15,16,null,null,18,5,22,1,1,2,null,3,null,2,null,1,110.21,-72.29,-4.44,0,Man. United,Luton Town,sam. 11/11 16:00,76.33587786259541,0.58429,0.57093,0.58541
Diogo Dalot,DL,9,-1,,11,60.38,26.42,10,11,10,11,10,10,13,18,5.2,5.2,5.3,528.5,10,10,23,0.98,0.98,0.99,1,1,2,0.9,0.9,0.87,834,834,1823,83.4,83.4,79.26,834,912,7,9,6.5,4,7,5.5,5,5.5,4.5,4,5,5,0,5.5,0,0,5,6,5,0,7,0,4,5,0,3,6,6,6,0,0,0,5.5,0,0,0,0,0,0,0,3,,null,1,null,1,8,4,5,0.8401,634,8,10,63.77,10,null,null,28,27,31,19,27,13,89,11,11,3,null,null,null,-5,null,4,186.8,-167.05,-14.65,0,Man. United,Luton Town,sam. 11/11 16:00,76.33587786259541,0.58429,0.57093,0.58541
