Joueur,Poste,Cote,Var cote,Cote prédite,Enchère moy,% achat,% achat tour 1,Q2 Toutes tailles,Q3 Toutes tailles,Q2 à 6 joueurs,Q3 à 6 joueurs,Q2 à 8 joueurs,Q3 à 8 joueurs,Q2 à 10 joueurs,Q3 à 10 joueurs,Note,Note série,Note 1 an,Note M11,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,%Titu,%Titu série,%Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,j12,j11,j10,j9,j8,j7,j6,j5,j4,j3,j2,j1,j38,j37,j36,j35,j34,j33,j32,j31,j30,j29,j28,j27,j26,j25,j24,j23,j22,j21,j20,j19,j18,j17,j16,j15,j14,j13,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Tirs,Tirs cadrés,Corner gagné,%Passes,Ballons,Interceptions,Tacles,%Duel,Fautes,But évité,Action stoppée,Poss Def,Poss Mil,Centres,Centres ratés,Dégagements,But concédé,Ballon perdu,Passe>Tir,Passe perfo,Dépossédé,Plonge&stop,Nb matchs gagnés,Erreur>But,Diff de buts,Grosse occas manquée,Balle non rattrapée,Bonus moy,Malus moy,Index MPGStats,DMI,Club,Prochain opposant,Date,Victoire probable,%Win+12J,%Win+16J,%Win+20J
Lopy Dion,MD,11,0,,,2.38,,11,11,16,17,12,12,11,11,5.14,5.15,5.19,395.09,11,10,29,0.6,0.63,0.8,0,0,0,0.82,0.9,0.59,752,740,1522,68.36,74,52.48,,,null,1000,6,5,4,6,5.5,4.5,5,5.5,5,5,0,5,0,4.5,4.5,0,5,5,4,4,0,0,7,6,5.5,7.5,5,5,5,6,5,5,0,5,5,0,0,0,null,,null,null,null,null,4,2,1,0.8621,466,3,18,65.93,7,null,null,31,33,1,null,9,20,68,2,2,6,null,-8,null,-16,null,6,124.82,-99.64,-3.45,0,Almería,Real Sociedad,sam. 11/11 16:15,24.509803921568626,0.27125,0.2844,0.29197
Puigmal Arnau,MD,9,0,,,,,9,9,,,,,9,9,4.71,5,5,319,7,1,22,0.39,0,0.49,0,0,1,0.43,1,0.41,225,45,745,32.14,45,33.86,,745,6.5,1000,5,0,0,4.5,4,5,0,4.5,0,5,5,0,0,0,5,5,5.5,0,5,0,5,5,5.5,6.5,5,4.5,0,0,5.5,0,4.5,5,0,5,0,5,0,0,null,,null,null,null,null,0,0,1,0.8249,105,3,1,29.17,7,null,null,6,7,7,7,1,3,27,2,2,2,null,-5,null,-11,null,6,39.93,-65.57,-4.46,5.00,Almería,Real Sociedad,sam. 11/11 16:15,24.509803921568626,0.27125,0.2844,0.29197
Baba Iddrisu,MD,9,-1,,,2.38,,10,10,9,9,10,10,10,10,4.67,4.67,4.92,345.58,12,12,31,0.89,0.89,0.8,0,0,0,0.67,0.67,0.74,734,734,1982,61.17,61.17,63.94,,,null,1000,5,4.5,4,3.5,4,3,5,5.5,5,6,5,5.5,5,4.5,7,3.5,6,0,5,4.5,5,5,0,5.5,5.5,5,0,0,0,4.5,5,0,5.5,5,5.5,4.5,5,0,1,,null,null,null,1,4,1,1,0.8278,455,9,14,58.42,17,null,null,24,35,4,2,11,24,65,5,5,5,null,-9,1,-18,null,6,121.25,-136.92,-5.76,0,Almería,Real Sociedad,sam. 11/11 16:15,24.509803921568626,0.27125,0.2844,0.29197
Melero Gonzalo,MO,10,-1,,,9.52,,11,11,30,30,14,14,11,11,4.5,4.5,5,401.64,11,9,31,0.59,0.66,0.85,0,0,3,0.64,0.78,0.81,589,556,2006,53.55,61.78,64.71,,669,6,1000,4.5,4.5,4.5,3.5,4.5,3.5,5,5,5.5,0,4.5,4.5,5,5,0,5.5,4,5.5,4.5,5.5,4.5,5,7,4.5,6,0,0,0,0,5,5,6.5,5.5,5.5,4,7,5,0,null,,null,null,1,1,7,3,null,0.8048,326,1,4,46.27,12,null,null,4,5,null,null,3,18,63,7,7,5,null,-9,null,-18,3,11,55.31,-66.75,-3.94,4.00,Almería,Real Sociedad,sam. 11/11 16:15,24.509803921568626,0.27125,0.2844,0.29197
Lázaro,MO,8,-1,,,7.14,,9,9,13,14,15,15,9,9,4.33,0,5,308.83,6,0,19,0.26,0,1.14,0,0,5,0.33,0,0.37,147,0,653,24.5,0,34.37,,131,6,1000,0,4,4.5,4.5,0,0,4.5,0,0,0,4,4.5,5,6,5,9,6,0,6,0,4.5,0,0,4.5,4.5,0,4.5,0,0,5,4.5,0,0,0,4.5,0,0,0,null,,null,null,null,null,2,0,1,0.8859,74,null,null,34.62,2,null,null,3,3,2,2,null,3,23,2,2,3,null,-5,null,-11,null,5,22.25,-31.33,-1.78,4.75,Almería,Real Sociedad,sam. 11/11 16:15,24.509803921568626,0.27125,0.2844,0.29197
Suárez Luis,A,8,-1,,14,59.52,26.19,12,13,12,15,13,13,10,10,5,0,4.91,357.25,8,0,29,1.67,0,1.45,4,0,8,1,0,0.9,694,0,2189,86.75,0,75.48,174,274,4,2,0,0,0,0,9,4,5,5,4.5,4.5,4,4,0,0,2.5,7,4.5,4,4.5,8,4,4,4.5,5,5.5,5,4,6,3.5,7,4,7,4.5,4.5,3.5,0,0,0,1,1,null,null,null,1,31,16,6,0.8048,264,null,4,39.29,14,null,null,5,8,5,4,6,16,61,5,5,4,null,-5,null,-10,2,17,140.11,-86.52,14.2,3.00,Almería,Real Sociedad,sam. 11/11 16:15,24.509803921568626,0.27125,0.2844,0.29197
Léo Baptistão Leo,A,6,3,,13,47.62,30.95,13,16,13,16,6,6,6,6,4.78,5.33,05.04,436.89,9,3,27,0.87,1.44,0.95,2,2,6,0.44,1,0.78,322,246,1567,35.78,82,58.04,161,261,6,3,4.5,4.5,7,0,5,4.5,4,4.5,4.5,4.5,0,0,0,0,0,0,5,6,0,6,5,6,5,4,4.5,4.5,4,5.5,4,0,4.5,7,5,4,0,6,7,0,0.5,,null,null,null,null,8,5,2,0.5222,138,1,2,53.45,4,null,null,3,5,4,4,5,8,46,2,2,2,null,-6,null,-11,null,7,62.89,-30.87,6.34,0,Almería,Real Sociedad,sam. 11/11 16:15,24.509803921568626,0.27125,0.2844,0.29197
Ramazani Largie,A,11,1,,14,42.86,7.14,12,16,12,12,15,15,11,11,5.21,5.21,4.83,398.08,12,12,32,1.2,1.2,0.95,1,1,2,0.5,0.5,0.31,636,636,1251,53,53,39.09,636,626,6,11,4.5,6,4,4,7.5,5.5,4,4,7,5,5.5,5.5,6,4.5,5,0,4.5,4.5,4.5,5,0,4.5,5,4,0,4,4,4.5,6,4.5,0,0,3,4.5,4,5.5,4.5,0,1,,null,null,4,6,21,12,6,0.6759,323,20,7,31.45,16,null,null,10,22,10,9,2,15,115,12,12,20,null,-9,null,-18,4,23,136.52,-88.62,-1.22,4.50,Almería,Real Sociedad,sam. 11/11 16:15,24.509803921568626,0.27125,0.2844,0.29197
Embarba Adri,A,10,-1,,10,50,2.38,10,10,10,10,11,11,11,11,5.18,5,5.17,360.82,11,5,32,0.34,0.35,0.77,0,0,3,0.82,0.6,0.72,755,346,1877,68.64,69.2,58.66,,626,6.5,1000,4.5,5,5.5,5,5,0,5.5,5.5,5,5,5.5,5.5,7,5.5,4.5,5,4,6.5,0,6,5,5,0,0,6,0,4.5,4.5,4,5,5,7,4,4.5,5,4.5,6,0,1,,null,null,null,4,20,14,9,0.7338,505,5,11,46.22,14,null,null,29,10,42,32,2,20,146,18,18,11,null,-8,null,-14,null,26,159.86,-125.7,-4.12,4.75,Almería,Real Sociedad,sam. 11/11 16:15,24.509803921568626,0.27125,0.2844,0.29197
Marciano Sanca,A,4,0,,,2.38,,,,,,,,,,4.5,4.5,4.5,448.25,4,4,4,0,0,0,0,0,0,0,0,0,29,29,29,7.25,7.25,7.25,,,null,1000,4.5,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,1,0.625,15,null,null,50,null,null,null,null,1,1,1,null,2,6,1,1,1,null,-4,null,-8,null,1,7.65,-4.85,-0.25,0,Almería,Real Sociedad,sam. 11/11 16:15,24.509803921568626,0.27125,0.2844,0.29197
Koné Ibrahima,A,8,-1,,,4.76,,9,9,13,13,12,12,9,9,4.25,0,4.73,339,8,0,32,0.46,0,0.8,0,0,5,0.25,0,0.47,260,0,1563,32.5,0,48.84,,313,5,1000,0,0,0,3.5,4.5,4,4.5,4.5,4,4,5,0,5,3,5,5,7.5,5,4.5,5,5,6,4.5,5,4.5,4,5,5,4.5,6,5,4.5,4.5,5.5,4,0,0,0,null,,null,null,null,null,3,2,null,0.6919,82,null,null,48.39,3,null,null,1,4,2,2,4,11,25,2,2,1,null,-5,null,-11,1,7,18.24,-26.42,-0.64,0,Almería,Real Sociedad,sam. 11/11 16:15,24.509803921568626,0.27125,0.2844,0.29197
Simón Unai,G,17,2,,23,76.19,73.81,21,26,22,25,28,31,20,28,5.88,5.88,5.42,409.75,12,12,30,1.23,1.23,1.2,0,0,0,1,1,1,1080,1080,2655,90,90,88.5,,,null,1000,5.5,5,6.5,6,3.5,5.5,7.5,7,5.5,5,8,5.5,5,5,0,5.5,3,4.5,0,4.5,6,6.5,4,0,0,0,0,4,0,7,5.5,5.5,4,4,5.5,7,5.5,0,5,,null,null,null,null,0,0,null,,null,null,null,,null,30,13,null,null,null,null,null,14,null,null,null,null,19,3,null,7,null,null,139.42,-51.67,2.95,5.50,Athletic,Celta,ven. 10/11 21:00,65.78947368421053,0.57232,0.54801,0.54587
Agirrezabala Julen,G,7,0,,7,45.24,35.71,7,8,7,8,7,7,8,8,0,0,5.25,0,0,0,8,0,0,0.71,0,0,0,0,0,0.88,0,0,675,0,0,84.38,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,5.5,5.5,4.5,6,5.5,6,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Athletic,Celta,ven. 10/11 21:00,65.78947368421053,0.57232,0.54801,0.54587
Berchiche Yuri,DL,11,3,,14,80.95,61.9,13,14,13,14,11,18,11,11,5.5,0,5.11,478.13,8,0,31,01.04,0,0.76,1,0,2,0.88,0,0.94,582,0,2548,72.75,0,82.19,582,1274,5.5,11,0,0,5,7,4,7,5.5,5.5,5,5,0,0,4.5,4.5,4.5,5,4,4,5,5,6,6,5.5,5,6,5,5.5,5.5,5,0,4,5,4.5,4.5,5,5.5,0,0,3.5,,null,1,1,1,6,3,3,0.7338,444,6,7,66.67,5,null,null,25,8,14,10,12,5,78,3,3,2,null,2,null,6,null,4,173.44,-120.06,-11.9,5.00,Athletic,Celta,ven. 10/11 21:00,65.78947368421053,0.57232,0.54801,0.54587
De Marcos Óscar,DL,11,3,,13,57.14,21.43,13,15,15,15,12,12,12,12,5.3,5.56,05.01,448.6,10,8,34,1.51,1.55,01.05,1,1,2,1,1,0.88,844,720,2678,84.4,90,78.76,844,1339,7,11,4.5,7.5,4.5,7,3,5,6.5,6.5,0,0,5,3.5,5.5,5,4,6,4.5,4,5,5,7,0,4.5,5.5,5.5,4.5,5,3,4.5,4.5,5,5,4.5,4,5,5.5,5.5,0,3,,null,null,3,2,2,1,5,0.8096,664,3,18,54.41,11,null,null,33,18,39,27,8,12,114,8,8,1,null,2,null,5,null,5,205.5,-179.05,-18.07,5.50,Athletic,Celta,ven. 10/11 21:00,65.78947368421053,0.57232,0.54801,0.54587
Vivian Dani,DC,12,2,,13,92.86,45.24,13,14,14,16,12,12,12,14,5.13,5.13,4.94,399.33,12,12,34,01.09,01.09,0.89,0,0,1,1,1,0.94,1065,1065,2894,88.75,88.75,85.12,,2894,7,1000,4.5,5.5,5,7,3,4.5,6,6,5.5,4.5,6,4,5.5,4.5,4,4,0,5.5,4.5,5,4.5,4.5,5,4.5,0,4.5,5,0,3.5,5.5,6,5,4,4.5,5,5,7,0,4.5,,null,null,null,1,5,1,1,0.8325,690,10,10,48.78,13,null,null,47,34,null,null,44,14,101,3,3,1,null,3,null,7,1,12,163.5,-145.5,-15.68,4.50,Athletic,Celta,ven. 10/11 21:00,65.78947368421053,0.57232,0.54801,0.54587
Paredes Aitor,DC,8,1,,9,64.29,38.1,9,10,10,10,8,8,9,9,5.13,5.13,04.09,386.5,12,12,25,0.71,0.71,0.88,0,0,0,0.83,0.83,0.76,886,886,1719,73.83,73.83,68.76,,,null,1000,4.5,5,5,6,5.5,4.5,5.5,5.5,5,4.5,6.5,4,5.5,5,4.5,6,2,5,5,0,0,0,5,0,0,0,0,3.5,5,5,0,0,4.5,5,0,0,0,0,4.5,,null,null,null,null,3,1,1,0.8709,592,8,3,43.55,16,null,null,41,19,null,null,32,8,71,2,2,null,null,3,null,7,1,3,115.33,-98,-8.99,6.00,Athletic,Celta,ven. 10/11 21:00,65.78947368421053,0.57232,0.54801,0.54587
Álvarez Yeray,DC,8,1,,,7.14,,8,8,8,8,8,8,8,8,5,0,05.07,539.2,5,0,22,0.35,0,01.07,0,0,1,0.4,0,0.82,184,0,1553,36.8,0,70.59,,1553,7,1000,0,0,0,5,4.5,5,5.5,5,0,0,0,0,0,0,0,0,3,0,4.5,4,6,6,5,5.5,5.5,0,0,4,5,6,7,4.5,0,2.5,6.5,6,5.5,0,null,,null,null,null,null,3,1,null,0.8308,117,2,5,78.95,1,null,null,3,9,null,null,11,5,20,2,2,null,null,2,null,5,null,2,84.3,-87,-10.68,4.50,Athletic,Celta,ven. 10/11 21:00,65.78947368421053,0.57232,0.54801,0.54587
Lekue Íñigo,DL,5,-2,,9,4.76,2.38,9,9,6,6,9,9,7,7,4.79,5,5,285.14,7,1,16,0.49,0,0.66,0,0,0,0.57,1,0.56,439,90,902,62.71,90,56.38,,,null,1000,5,0,4.5,0,0,0,5,0,5,4.5,5.5,4,0,0,5,0,3.5,0,0,0,0,0,0,0,0,0,6,5.5,0,5.5,5,5,5,0,0,0,6,0,null,,null,null,null,null,3,3,null,0.7723,309,2,5,51.02,5,null,null,21,11,9,7,12,7,59,3,3,3,null,2,null,4,null,3,111,-148.21,-14.79,5.00,Athletic,Celta,ven. 10/11 21:00,65.78947368421053,0.57232,0.54801,0.54587
Egiluz Unai,DC,1,0,,,,,1,1,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Athletic,Celta,ven. 10/11 21:00,65.78947368421053,0.57232,0.54801,0.54587
Vesga Mikel,MD,16,1,,21,52.38,30.95,20,22,18,22,21,22,24,26,5.67,5.25,5.18,343.78,9,2,33,0.94,01.06,0.91,2,0,3,0.89,0.5,0.82,682,115,2422,75.78,57.5,73.39,341,807,7,8,6,4.5,0,0,0,5.5,7,5.5,5,7,6,4.5,5,5,4.5,5,4.5,4,5,0,5,6.5,5.5,5,7,5,5,3.5,4.5,6.5,5.5,4.5,4,4,5,4.5,6,0,3.5,2,null,null,1,2,9,5,4,0.7745,453,12,9,43.42,14,null,null,13,33,5,4,15,8,96,3,3,5,null,4,null,8,null,9,204.39,-119.5,-16.64,4.75,Athletic,Celta,ven. 10/11 21:00,65.78947368421053,0.57232,0.54801,0.54587
Sancet Oihan,MO,17,2,,25,71.43,38.1,24,27,24,26,34,36,25,26,5.35,5.88,5.42,438.2,10,4,33,1.36,1.31,1.12,2,1,9,0.9,1,0.88,710,330,2393,71,82.5,72.52,355,266,5,8.5,7,4.5,5,7,0,3.5,7,6,5,0,3.5,5,7.5,5,4.5,4.5,5,5,0,5,6.5,6.5,5,5,6,0,5,3.5,5,6.5,8,4.5,5,6,5.5,5,6,0,4,,null,1,2,2,17,7,5,0.8185,451,3,4,46.88,14,null,null,10,19,11,9,null,3,117,15,15,17,null,3,null,8,2,31,167.95,-111.55,-2.07,4.50,Athletic,Celta,ven. 10/11 21:00,65.78947368421053,0.57232,0.54801,0.54587
Ruíz de Galarreta Íñigo,MO,8,-1,,9,21.43,11.9,9,10,8,10,10,10,9,9,5.22,5.5,5.41,339.78,9,3,28,0.97,1.5,0.87,1,1,1,1,1,1,751,233,2438,83.44,77.67,87.07,751,2438,7,8,7,4,5.5,0,0,0,5.5,6,5,4.5,5.5,4,7,0,0,0,6.5,4.5,4.5,0,6.5,5.5,5,5,5.5,5,5.5,5,5,5.5,5.5,4,6,0,7,0,6,0,5,,null,1,null,2,6,2,1,0.8107,532,3,10,42.71,16,null,null,16,30,9,8,6,6,114,9,9,13,null,3,null,7,null,9,179.83,-151.61,-17.53,0,Athletic,Celta,ven. 10/11 21:00,65.78947368421053,0.57232,0.54801,0.54587
Berenguer Alex,MO,11,2,,,11.9,,11,11,11,20,13,13,11,11,05.05,5,4.91,374.45,11,3,35,0.88,1,0.71,1,1,2,0.27,0,0.49,401,57,1671,36.45,19,47.74,401,836,6,11,5,6,4,0,5.5,6.5,5,6,5,4.5,4,4,4.5,6,4.5,6,4.5,5,6,4,4,5,6,5,4.5,5,5,5.5,4.5,4.5,4.5,4.5,5,4.5,4,4.5,0,0,2,,null,null,1,3,10,5,4,0.7672,247,1,3,47.37,5,null,null,9,7,30,20,4,6,71,13,13,7,null,2,null,4,2,14,90.05,-45.95,-0.4,5.25,Athletic,Celta,ven. 10/11 21:00,65.78947368421053,0.57232,0.54801,0.54587
Gómez Unai,MD,6,2,,,2.38,,6,6,,,,,6,6,5,5,5,332.67,6,1,6,0.77,0,0.77,1,0,1,0.17,0,0.17,113,14,113,18.83,14,18.83,113,113,6.5,6,5,0,4.5,5,0,0,0,4.5,0,6.5,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,3,3,null,0.7093,52,null,2,38.89,2,null,null,null,2,1,1,2,5,16,1,1,4,null,2,null,6,null,2,50.92,-32.08,-3.35,0,Athletic,Celta,ven. 10/11 21:00,65.78947368421053,0.57232,0.54801,0.54587
Dani García,MD,11,2,,13,9.52,4.76,13,14,13,14,18,21,11,11,4.83,4.79,4.96,420.56,9,7,26,0.66,0.76,0.73,1,1,1,0.44,0.57,0.69,378,361,1506,42,51.57,57.92,378,1506,6,11,4.5,4.5,5,6,3.5,5,5,0,5,5,0,0,0,0,0,5,3,4,5,5.5,0,6.5,6,5,5.5,5,5.5,0,4.5,5,5,5,0,4.5,0,5.5,0,0,1.5,,null,null,null,null,4,2,1,0.7788,209,3,2,37.14,6,null,null,8,12,null,null,3,7,33,null,null,2,null,2,null,4,null,2,68.83,-69.22,-6.59,5.00,Athletic,Celta,ven. 10/11 21:00,65.78947368421053,0.57232,0.54801,0.54587
Herrera Ander,MD,9,2,,9,2.38,2.38,9,9,9,9,9,9,9,9,5.25,0,05.08,348,6,0,18,0.76,0,0.62,0,0,0,0.5,0,0.56,289,0,816,48.17,0,45.33,,,null,1000,0,0,0,6,4,6,0,5,0,0,5.5,5,5.5,0,0,5,4,4.5,5.5,4.5,5.5,5,5,0,0,0,0,0,0,0,0,4.5,5,0,0,0,6,0,1,,null,null,null,null,3,1,1,0.8325,253,7,14,50,6,null,null,6,14,2,2,4,4,33,4,4,3,null,1,null,3,null,null,125.92,-95.17,-7.25,4.75,Athletic,Celta,ven. 10/11 21:00,65.78947368421053,0.57232,0.54801,0.54587
Prados Beñat,MD,6,2,,,2.38,,6,6,,,,,6,6,4.71,0,4.71,424.71,7,0,7,0.49,0,0.49,0,0,0,0,0,0,125,0,125,17.86,0,17.86,,,null,1000,0,5.5,4,4.5,5,4.5,0,0,5,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,3,2,1,0.7783,129,1,3,45.16,4,null,null,6,4,null,null,4,3,22,null,null,2,null,null,null,1,null,4,40.57,-63.43,-7,0,Athletic,Celta,ven. 10/11 21:00,65.78947368421053,0.57232,0.54801,0.54587
Nolaskoain Peru,MD,1,0,,,,,1,1,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Athletic,Celta,ven. 10/11 21:00,65.78947368421053,0.57232,0.54801,0.54587
Iñaki Williams Iñaki,A,32,4,,62,83.33,78.57,66,76,70,80,66,70,64,65,6.46,6.46,5.71,433.58,12,12,35,1.25,1.25,1.22,5,5,10,1,1,0.94,1064,1064,2845,88.67,88.67,81.29,213,285,6,6.4,7.5,6,5.5,6,5,7.5,8,8,6,7,7,4,5.5,5.5,4.5,6,4,5.5,6,4.5,5,8,7.5,4.5,6.5,5,4.5,5,4.5,6,0,0,4,4.5,5,5,6,0,5.5,,null,1,3,5,34,25,13,0.7439,589,4,9,47.54,12,null,null,18,24,39,28,12,12,166,22,22,18,null,3,null,7,5,41,281.33,-115.57,8.76,6.00,Athletic,Celta,ven. 10/11 21:00,65.78947368421053,0.57232,0.54801,0.54587
Guruzeta Gorka,A,13,2,,35,92.86,83.33,33,44,34,51,29,33,40,41,5.38,5.38,05.03,365.33,12,12,36,1.17,1.17,0.98,4,4,7,0.92,0.92,0.78,793,793,2083,66.08,66.08,57.86,198,298,6,3.25,5,5,4,6,3.5,5,5.5,7,5,7,7,4.5,5,5,4.5,0,4.5,4.5,4.5,4,5.5,5,6,4.5,6.5,5,5,4,4,4.5,4.5,4,5,4,4.5,5,7.5,0,6,,null,null,null,null,20,13,5,0.6521,358,8,10,45.04,17,null,null,8,23,3,2,9,6,118,9,9,11,null,3,null,7,2,27,112.8,-45.42,7.89,4.00,Athletic,Celta,ven. 10/11 21:00,65.78947368421053,0.57232,0.54801,0.54587
Nico Williams Nicholas,A,14,-2,,30,78.57,40.48,25,36,25,31,21,28,40,40,6,6.1,5.66,380.11,9,5,32,1.32,0.89,01.03,1,1,4,1,1,0.91,639,376,2320,71,75.2,72.5,639,580,6,14,7,6,5,7,5.5,0,0,0,4.5,7.5,7.5,4,5.5,0,5,5,3.5,5,5,5,7,6,7,5,7,5,6,0,6,6,7,5,4.5,5,5.5,5.5,5.5,0,4,,null,null,4,4,12,7,14,0.7595,364,null,2,39,4,null,null,12,28,29,21,1,8,122,17,17,17,null,1,null,2,null,23,234.67,-110.44,-2.82,5.00,Athletic,Celta,ven. 10/11 21:00,65.78947368421053,0.57232,0.54801,0.54587
Villalibre Asier,A,7,2,,,7.14,,7,7,,,7,7,7,7,4.64,4.25,4.61,436.57,7,2,9,01.07,0.35,0.93,1,0,1,0,0,0,141,25,157,20.14,12.5,17.44,141,157,7,7,4.5,4,0,4.5,4,0,4.5,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,4.5,0,null,,null,null,1,1,4,1,1,0.7011,80,null,null,48.39,5,null,null,2,3,null,null,2,4,26,6,6,5,null,4,null,8,1,5,48.49,-20.74,3.76,0,Athletic,Celta,ven. 10/11 21:00,65.78947368421053,0.57232,0.54801,0.54587
Raúl García,A,8,-1,,9,2.38,2.38,9,9,14,14,9,9,9,9,4.88,0,05.07,361.75,4,0,27,0.25,0,0.49,0,0,1,0,0,0.15,56,0,666,14,0,24.67,,666,6.5,1000,0,0,0,0,5,4.5,0,0,5,0,5,0,5,5.5,5,4.5,0,5.5,6,4.5,4.5,5.5,0,5,5,4.5,5,6.5,5,5,6,5,4.5,5,5,5,5,0,null,,null,null,null,null,3,1,1,0.725,39,null,1,43.75,3,null,null,2,null,1,1,1,1,13,null,null,1,null,null,null,-1,null,3,27.88,-31.62,-1.75,4.75,Athletic,Celta,ven. 10/11 21:00,65.78947368421053,0.57232,0.54801,0.54587
Muniain Iker,A,9,1,,,4.76,,9,9,12,14,9,9,9,9,4.45,4.25,4.87,373.3,10,2,30,0.28,0.35,0.57,0,0,0,0.3,0,0.4,300,22,1221,30,11,40.7,,,null,1000,4.5,4,0,4.5,4,4.5,4.5,4.5,4.5,5,0,4.5,5,5,5,5.5,5,0,0,0,0,4,4.5,6,4.5,5,0,4,6,5.5,6,5,5,5,5,5,5.5,0,null,,null,null,null,null,8,3,2,0.8573,238,null,null,37.84,5,null,null,8,11,6,5,null,9,57,5,5,5,null,3,null,6,1,8,42.69,-48.03,-2.06,5.25,Athletic,Celta,ven. 10/11 21:00,65.78947368421053,0.57232,0.54801,0.54587
Oblak Jan,G,18,1,,23,66.67,42.86,24,26,25,25,31,32,19,27,5.45,5.45,5.55,390,11,11,28,0.93,0.93,0.89,0,0,0,1,1,1,990,990,2520,90,90,90,,,null,1000,4.5,4.5,6.5,6,4.5,6.5,6,4,0,6.5,5.5,5.5,0,0,0,0,0,0,0,0,5.5,4.5,5.5,6,5.5,7,4.5,6.5,6.5,6.5,4.5,7,5.5,5,4.5,6,5,0,4,,null,null,null,null,0,0,null,,null,null,null,,null,15,11,null,null,null,null,null,11,null,null,null,null,11,6,null,15,null,null,96.09,-41.82,-5.89,4.50,Atlético,Sevilla,sam. 23/12 16:15,67.882,0.69257,0.70718,0.69697
Grbic Ivo,G,7,0,,7,42.86,16.67,7,7,7,7,7,7,8,8,0,0,5.63,0,0,0,8,0,0,1.3,0,0,0,0,0,1,0,0,715,0,0,89.38,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,6,6.5,7,6,4,4.5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Atlético,Sevilla,sam. 23/12 16:15,67.882,0.69257,0.70718,0.69697
Molina Nahuel,DL,14,2,,18,90.48,61.9,18,20,18,21,18,20,14,16,5.33,5.33,5.31,475.89,9,9,32,1.32,1.32,0.99,2,2,6,0.78,0.78,0.94,643,643,2618,71.44,71.44,81.81,322,436,5,7,3.5,6,6.5,4.5,5,5,5,4.5,0,8,0,0,4,6,4.5,5.5,5,6.5,7,5,5,5,6.5,5,5,5,0,4,5,6,5,6,7,4.5,4.5,0,5,0,3,,null,null,1,2,6,5,3,0.7396,548,3,9,49.09,6,null,null,28,16,16,11,10,7,131,4,4,6,null,5,null,13,null,9,181.22,-155.94,-20.54,0,Atlético,Sevilla,sam. 23/12 16:15,67.882,0.69257,0.70718,0.69697
Giménez José,DC,11,2,,12,42.86,19.05,12,13,12,12,13,13,14,14,5.42,5,5.68,522,6,2,25,0.38,0,0.79,0,0,2,0.33,0,0.8,267,34,1954,44.5,17,78.16,,977,7,1000,5,5,0,0,5.5,6,5.5,5.5,0,0,0,0,0,6,5,6,5,5,7.5,6,3.5,5,6.5,6,6,6,6,7,6,0,0,6,0,0,5,6,0,0,1,,null,null,null,null,2,0,1,0.8495,169,null,1,52.38,4,null,null,10,1,1,1,21,3,21,1,1,null,null,2,null,2,null,null,82.58,-51.67,-2.93,6.00,Atlético,Sevilla,sam. 23/12 16:15,67.882,0.69257,0.70718,0.69697
