Joueur,Poste,Cote,Var cote,Cote prédite,Enchère moy,% achat,% achat tour 1,Q2 Toutes tailles,Q3 Toutes tailles,Q2 à 6 joueurs,Q3 à 6 joueurs,Q2 à 8 joueurs,Q3 à 8 joueurs,Q2 à 10 joueurs,Q3 à 10 joueurs,Note,Note série,Note 1 an,Note M11,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,%Titu,%Titu série,%Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,j11,j10,j9,j8,j7,j6,j5,j4,j3,j2,j1,j38,j37,j36,j35,j34,j33,j32,j31,j30,j29,j28,j27,j26,j25,j24,j23,j22,j21,j20,j19,j18,j17,j16,j15,j14,j13,j12,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Tirs,Tirs cadrés,Corner gagné,%Passes,Ballons,Interceptions,Tacles,%Duel,Fautes,But évité,Action stoppée,Poss Def,Poss Mil,Centres,Centres ratés,Dégagements,But concédé,Ballon perdu,Passe>Tir,Passe perfo,Dépossédé,Plonge&stop,Nb matchs gagnés,Erreur>But,Diff de buts,Grosse occas manquée,Balle non rattrapée,Bonus moy,Malus moy,Index MPGStats,DMI,Club,Prochain opposant,Date,Victoire probable,%Win+12J,%Win+16J,%Win+20J
Sazonov Saba,DC,10,1,,,,,10,10,,,,,10,10,4.83,0,4.83,492.33,3,0,3,0.58,0,0.58,0,0,0,0.33,0,0.33,129,0,129,43,0,43,,,null,1000,0,0,4.5,0,5.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,1,0,null,0.9389,97,1,3,50,3,null,null,12,2,null,null,7,4,6,null,null,null,null,-2,null,-5,null,1,75,-101.33,-13.5,0,Torino,Monza,sam. 11/11 20:45,33.33333333333333,0.50605,0.50114,0.49732
Djidji Koffi,DC,6,-2,,,,,10,12,15,15,12,14,10,11,0,0,4.84,0,0,0,22,0,0,0.78,0,0,0,0,0,0.68,0,0,1437,0,0,65.32,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,5,5.5,5,5,5,3.5,6,5.5,5,4.5,5,5.5,4.5,3,5,4.5,5.5,0,6,3.5,5,5,4,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.00,Torino,Monza,sam. 11/11 20:45,33.33333333333333,0.50605,0.50114,0.49732
Radonjic Nemanja,MO,10,-1,,16,53.12,43.75,14,16,16,16,15,16,12,16,5.56,5,5.33,415.5,8,1,24,1.15,0,01.03,3,0,4,0.5,0,0.58,354,7,1212,44.25,7,50.5,118,303,6.5,3.33,5,0,0,0,5,5,5.5,8,6.5,4.5,5,0,0,0,0,0,0,0,5,6.5,5.5,6,3.5,7,5,4.5,4.5,5,0,4,0,5,5,5,5,7,0,0,1,,null,1,null,null,12,9,5,0.659,139,null,1,44.12,null,null,null,4,7,11,9,null,3,47,3,3,3,null,1,null,null,1,12,114.88,-44.06,2.75,0,Torino,Monza,sam. 11/11 20:45,33.33333333333333,0.50605,0.50114,0.49732
Vlasic Nikola,MO,11,0,,,18.75,,16,16,14,20,16,16,11,14,05.06,8,5.35,393.67,9,1,30,1.36,0,1.11,1,1,3,0.67,0,0.77,644,81,2274,71.56,81,75.8,644,758,7,11,8,0,3,5,5,4.5,5,0,5.5,4,5.5,5,8,4.5,7,6,6,4.5,6.5,5,5,5.5,4,0,0,0,0,5,5,5,5.5,4.5,6,5,5,7,0,0,1.5,,null,null,null,2,10,7,1,0.7559,307,1,6,50.98,3,null,null,7,19,11,8,2,10,74,8,8,9,null,-2,null,-8,null,13,119.33,-96.5,-3.16,6.00,Torino,Monza,sam. 11/11 20:45,33.33333333333333,0.50605,0.50114,0.49732
Ricci Samuele,MD,10,-2,,26,21.88,6.25,26,31,15,18,12,12,26,31,5.3,5,5.4,396.8,10,6,31,0.86,0.89,0.92,0,0,2,1,1,0.87,787,451,2326,78.7,75.17,75.03,,1163,6,1000,5.5,6.5,4,4.5,5,4.5,0,6.5,5.5,5,6,5.5,8,5,6.5,5.5,6,5,0,4.5,5,6.5,4,4.5,0,4.5,0,0,5,6,6.5,4.5,5,5,6.5,5.5,0,0,4,,null,null,2,3,10,3,1,0.8379,542,8,7,51.72,12,null,null,14,22,16,15,7,8,70,8,8,5,null,null,null,-4,null,6,145.35,-109.65,-8.67,5.50,Torino,Monza,sam. 11/11 20:45,33.33333333333333,0.50605,0.50114,0.49732
Tameze Adrien,MD,9,0,,12,12.5,3.12,12,12,10,10,10,10,12,12,5.28,5.28,05.08,493.78,9,9,33,1.25,1.25,0.89,0,0,0,0.78,0.78,0.94,632,632,2700,70.22,70.22,81.82,,,null,1000,7.5,5,3.5,4.5,5,4.5,5.5,7,5,0,0,5,5,5,5,6,2.5,5,5,6,5,5.5,5,5,5.5,4,4,5.5,6,4.5,5.5,5,5,5,5,0,0,0,2.5,,null,null,2,2,4,2,2,0.8815,478,16,5,44,7,null,null,19,29,3,1,3,7,62,5,5,3,null,1,null,-1,null,6,149.44,-107.56,-9.72,0,Torino,Monza,sam. 11/11 20:45,33.33333333333333,0.50605,0.50114,0.49732
Gineitis Gvidas,MD,3,2,,3,6.25,6.25,3,3,3,3,3,3,3,3,5.25,0,4.93,475.5,4,0,7,0.5,0,0.61,0,0,0,0.25,0,0.43,106,0,242,26.5,0,34.57,,,null,1000,0,6,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4.5,4,0,0,0,0,0,0,0,0,0,0,1,,null,null,null,null,1,0,null,0.9097,92,1,2,61.54,1,null,null,3,9,4,3,4,null,11,null,null,null,null,null,null,-1,null,2,72.75,-31.5,-0.9,0,Torino,Monza,sam. 11/11 20:45,33.33333333333333,0.50605,0.50114,0.49732
Linetty Karol,MD,8,-1,,,,,9,9,,,8,8,9,9,5.13,5.33,05.02,369,8,3,28,0.58,01.04,0.67,0,0,1,0.5,1,0.61,456,266,1569,57,88.67,56.04,,1569,6.5,1000,5,6.5,4.5,0,5,0,0,5,5,5,5,5.5,4.5,0,0,4.5,0,5,6,0,0,4.5,3.5,5,6,4,5,5,5.5,4.5,5,4.5,4.5,5,6.5,5.5,0,0,2,,null,null,null,null,4,0,3,0.8378,282,5,5,41.46,11,null,null,8,24,1,1,8,3,42,5,5,4,null,2,null,null,null,8,105.94,-79.69,-5.95,4.50,Torino,Monza,sam. 11/11 20:45,33.33333333333333,0.50605,0.50114,0.49732
Lazaro Valentino,MO,8,1,,,3.12,,8,8,,,,,8,8,4.9,4.9,5,451.9,10,10,21,0.91,0.91,0.77,0,0,0,0.7,0.7,0.57,656,656,1213,65.6,65.6,57.76,,,null,1000,5,6.5,4,3.5,5,4,5,6,5,5,0,0,0,5,5,5,5,4,0,5,5,6,0,0,0,0,0,0,0,0,0,0,6.5,5,4.5,0,0,0,2.5,,null,null,null,null,7,3,4,0.7972,425,4,4,52.63,5,null,null,20,15,26,21,11,7,91,12,12,1,null,null,null,-4,2,18,112,-127.55,-12.18,5.00,Torino,Monza,sam. 11/11 20:45,33.33333333333333,0.50605,0.50114,0.49732
Ilic Ivan,MD,10,1,,12,3.12,3.12,12,12,10,10,15,15,12,12,4.9,4.86,5.39,382.6,10,7,28,0.88,01.03,01.07,0,0,2,0.6,0.57,0.79,510,360,1928,51,51.43,68.86,,964,7.5,1000,6,5,4,4,4,4.5,6.5,0,5,4.5,5.5,5,7.5,5.5,5.5,6,7.5,4,7.5,4,0,0,4.5,5.5,6,5.5,5.5,0,0,0,7,5,5.5,5,0,0,0,0,0.5,,null,null,2,3,1,1,null,0.7692,407,4,6,47.37,6,null,null,8,22,8,4,8,7,84,10,10,5,null,-1,null,-7,null,7,99.9,-89.45,-13.98,6.00,Torino,Monza,sam. 11/11 20:45,33.33333333333333,0.50605,0.50114,0.49732
Zapata Duván,A,14,3,,22,81.25,31.25,19,30,24,28,19,20,16,22,4.9,4.5,4.88,384.2,10,2,28,01.05,0.71,0.86,2,0,4,0.9,0.5,0.75,711,116,1751,71.1,58,62.54,356,438,6,7,5,4,0,4,3.5,4,6.5,5.5,4.5,6,6,0,0,0,3,4.5,4.5,6,6,4,5,5,5,4.5,0,0,0,4.5,4.5,5,0,5.5,4.5,4.5,5.5,6,0,0,2.5,,null,null,null,1,21,12,11,0.7331,350,2,1,46.09,11,null,null,3,17,11,9,4,7,123,7,7,13,null,2,null,3,2,35,101.89,-65.61,3.32,0,Torino,Monza,sam. 11/11 20:45,33.33333333333333,0.50605,0.50114,0.49732
Sanabria Antonio,A,10,-4,,,25,,17,20,28,38,14,15,21,22,4.75,5.13,05.09,350.75,8,4,32,0.76,0.95,01.07,1,1,11,0.63,0.5,0.81,421,208,2262,52.63,52,70.69,421,206,5.5,10,6.5,5,4.5,4.5,0,4,4.5,0,0,4.5,4.5,4,6,6,5,6.5,5,6,5,6,4,7,3,6.5,6.5,6,5.5,4.5,4,6,4,4,6.5,4.5,3.5,0,0,0,1.5,,null,null,null,null,9,4,1,0.5789,179,2,3,44.44,3,null,null,2,4,3,2,3,3,55,3,3,3,null,-2,null,-8,3,8,50.56,-36.44,2.1,6.50,Torino,Monza,sam. 11/11 20:45,33.33333333333333,0.50605,0.50114,0.49732
Seck Demba,A,6,2,,7,12.5,6.25,7,8,10,10,6,6,6,6,4.67,0,4.55,482.83,6,0,20,0.75,0,0.51,0,0,0,0.83,0,0.4,405,0,697,67.5,0,34.85,,,null,1000,0,0,4,4,5,0,4.5,6,4.5,0,0,4.5,0,0,4.5,4.5,5.5,0,0,4,0,0,4.5,0,4.5,4,4.5,0,4.5,4,5,4.5,0,0,0,4.5,0,0,1.5,,null,null,null,null,9,5,6,0.7764,167,1,3,37.93,9,null,null,5,12,1,1,null,5,55,1,1,10,null,null,null,-1,null,13,82.03,-92.35,-5.22,4.50,Torino,Monza,sam. 11/11 20:45,33.33333333333333,0.50605,0.50114,0.49732
Karamoh Yann,A,8,-1,,,,,12,14,15,16,10,10,10,10,4.4,0,05.03,278.6,5,0,20,0.42,0,01.04,0,0,4,0.2,0,0.4,111,0,695,22.2,0,34.75,,174,6.5,1000,0,0,0,0,4,0,4.5,4.5,0,4,5,5,6.5,4.5,7,4,0,4.5,4.5,4.5,4.5,0,0,0,7,6.5,5,4,6.5,0,0,4.5,0,0,0,0,0,0,null,,null,null,null,null,1,0,2,0.7643,73,null,null,44,1,null,null,2,3,4,4,1,null,25,null,null,4,null,null,null,null,null,5,26.52,-26.76,-1.78,4.00,Torino,Monza,sam. 11/11 20:45,33.33333333333333,0.50605,0.50114,0.49732
Pellegri Pietro,A,8,1,,14,6.25,3.12,14,14,8,8,8,8,14,14,4.28,0,4.38,350.67,9,0,16,0.51,0,0.59,0,0,1,0.22,0,0.13,277,0,367,30.78,0,22.94,,367,6,1000,0,5,3.5,4.5,0,4.5,4.5,4.5,4,3.5,4.5,4.5,0,4,4,0,6,4,0,0,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,null,null,null,null,5,3,1,0.6238,94,null,1,40,4,null,null,3,4,null,null,2,4,35,1,1,8,null,-1,null,-5,null,11,22.79,-29.96,-1,0,Torino,Monza,sam. 11/11 20:45,33.33333333333333,0.50605,0.50114,0.49732
Silvestri Marco,G,13,-1,,13,21.88,6.25,13,13,13,13,14,14,13,13,5.14,5.14,5.1,417.55,11,11,36,1.48,1.48,1.21,0,0,0,1,1,1,990,990,3240,90,90,90,,,null,1000,7.5,5.5,4,6.5,3.5,5,4,6,6,6,2.5,6,3.5,6,4,6,5.5,5.5,6,4,5,3,6.5,6.5,7,4,5,4,5.5,4.5,6,4,5.5,4,4,6,0,0,4,,null,null,null,null,0,0,null,,null,null,null,,null,15,10,null,null,null,null,null,12,null,null,null,null,16,-2,2,-7,null,null,93.91,-77.73,-11.25,7.00,Udinese,Atalanta,dim. 12/11 15:00,28.985507246376812,0.36291,0.39797,0.38924
Padelli Daniele,G,3,0,,,,,6,7,7,7,8,8,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Udinese,Atalanta,dim. 12/11 15:00,28.985507246376812,0.36291,0.39797,0.38924
Okoye Maduka,G,7,0,,,,,7,7,,,,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Udinese,Atalanta,dim. 12/11 15:00,28.985507246376812,0.36291,0.39797,0.38924
Pérez Nehuén,DC,9,-2,,10,46.88,31.25,10,11,9,10,11,11,11,11,05.09,05.09,4.96,432.55,11,11,34,0.83,0.83,0.96,0,0,1,1,1,0.97,990,990,2937,90,90,86.38,,2937,7,1000,6,6,6,4.5,4.5,4,4.5,5.5,5,6,4,5,4,5,4,5,4.5,5.5,7,4,3.5,0,6,6,6,4,0,3.5,4.5,6,6,4.5,5,6,3,4.5,0,0,2.5,,null,null,null,null,9,4,2,0.7704,710,9,16,66.33,14,null,null,37,25,15,12,31,12,127,2,2,1,null,-2,null,-7,1,6,160.54,-157.41,-15.46,6.00,Udinese,Atalanta,dim. 12/11 15:00,28.985507246376812,0.36291,0.39797,0.38924
Zemura Jordan,DL,10,1,,,,,10,10,,,10,10,12,13,05.05,5.14,4.76,396,10,7,19,0.44,0.48,0.75,0,0,0,0.2,0.29,0.58,316,234,1075,31.6,33.43,56.58,,,null,1000,6,5,5,5,5.5,4.5,5,0,5,5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,4.5,5.5,5,0,0,3,4,5,0,0,0,0,1,,null,null,null,null,2,2,3,0.5928,175,2,4,60.87,6,null,null,11,8,11,10,3,4,41,3,3,3,null,-2,null,-7,1,9,62.45,-65.7,-5.43,0,Udinese,Atalanta,dim. 12/11 15:00,28.985507246376812,0.36291,0.39797,0.38924
Ebosse Enzo,DL,1,0,,1,3.12,3.12,1,1,1,1,1,1,1,1,5,0,4.9,505,1,0,10,0,0,0.61,0,0,0,0,0,0.4,7,0,345,7,0,34.5,,,null,1000,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4.5,5,0,5,5,6,3.5,5,0,0,null,,null,null,null,null,0,0,null,0.8,17,1,1,50,null,null,null,2,1,null,null,null,null,3,null,null,null,null,null,null,null,null,null,36.5,-32,-2.2,0,Udinese,Atalanta,dim. 12/11 15:00,28.985507246376812,0.36291,0.39797,0.38924
Guessand Axel,DC,1,0,,,,,1,1,1,1,1,1,1,1,5,0,4.5,501,1,0,2,0,0,0.71,0,0,0,0,0,0.5,45,0,125,45,0,62.5,,,null,1000,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,1,0,null,0.7778,34,null,1,75,null,null,null,2,1,null,null,null,null,9,null,null,null,null,null,null,null,null,3,58,-54,-6,0,Udinese,Atalanta,dim. 12/11 15:00,28.985507246376812,0.36291,0.39797,0.38924
Bijol Jaka,DC,10,-2,,11,37.5,15.62,10,11,10,10,18,18,11,11,4.95,4.95,5,439.09,11,11,33,0.96,0.96,1.1,0,0,1,1,1,1,990,990,2961,90,90,89.73,,2961,7,1000,6,6,4.5,5.5,4.5,3,4.5,5.5,6,5,4,0,4,5,3.5,6,5.5,5.5,7.5,3.5,4.5,3,5.5,6,6,0,4,7,4.5,4.5,6,4.5,5.5,0,3.5,5.5,0,0,2.5,,null,null,null,null,4,2,null,0.7708,604,12,16,63.06,17,null,null,33,16,1,1,57,12,98,1,1,1,null,-2,1,-7,null,1,149.09,-155.95,-12.37,6.00,Udinese,Atalanta,dim. 12/11 15:00,28.985507246376812,0.36291,0.39797,0.38924
João Ferreira,DL,8,2,,,,,8,8,,,8,8,8,9,4.95,4.92,4.95,386.6,10,6,10,0.28,0.2,0.28,0,0,0,0.3,0.17,0.3,335,147,335,33.5,24.5,33.5,,,null,1000,5,5,5,5,5,4.5,0,5,5.5,4.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,,null,null,null,null,1,0,null,0.7706,210,3,10,53.49,5,null,null,11,10,7,3,8,3,51,3,3,4,null,-1,null,-5,null,7,58.1,-64.35,-6.71,0,Udinese,Atalanta,dim. 12/11 15:00,28.985507246376812,0.36291,0.39797,0.38924
Kabasele Christian,DC,5,-3,,5,6.25,6.25,5,5,5,5,8,8,8,8,4.93,5,4.93,378,7,3,7,0.67,0,0.67,0,0,0,1,1,1,578,270,578,82.57,90,82.57,,,null,1000,5,5,5,0,0,0,0,5.5,5.5,5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,,null,null,1,1,3,2,2,0.8291,316,7,4,55.17,13,null,null,8,9,2,2,21,5,49,1,1,null,null,null,null,-2,null,2,122.36,-125.14,-10.66,0,Udinese,Atalanta,dim. 12/11 15:00,28.985507246376812,0.36291,0.39797,0.38924
Kamara Hassane,DL,9,1,,9,46.88,37.5,9,10,9,10,9,9,9,10,4.91,4.91,4.91,411.45,11,11,11,0.54,0.54,0.54,0,0,0,0.82,0.82,0.82,674,674,674,61.27,61.27,61.27,,,null,1000,5,5,5,4.5,5,5,4,6,5.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,,null,null,null,2,9,6,2,0.8148,391,9,11,48.28,7,null,null,23,12,23,15,16,8,89,7,7,5,null,-2,null,-7,1,13,105.14,-115.5,-11.24,0,Udinese,Atalanta,dim. 12/11 15:00,28.985507246376812,0.36291,0.39797,0.38924
Ebosele Festy,DL,9,1,,,3.12,,9,9,9,9,9,9,9,9,4.73,4.73,4.87,412.18,11,11,26,0.9,0.9,0.67,0,0,0,0.73,0.73,0.46,665,665,1056,60.45,60.45,40.62,,,null,1000,6,5,4.5,5,3.5,3.5,6,5,5,5,3.5,0,0,0,4.5,6,5,5,4.5,5,5,4,5,5.5,5,0,5,0,5,5,0,0,0,5,0,0,0,0,2,,null,null,null,1,4,2,5,0.7497,342,5,9,54.9,9,null,null,18,14,18,13,8,9,90,7,7,13,null,-2,null,-7,null,20,123.59,-157.82,-13.92,5.00,Udinese,Atalanta,dim. 12/11 15:00,28.985507246376812,0.36291,0.39797,0.38924
Thiesson Kristensen Thomas,DC,9,1,,,,,9,9,,,,,9,9,4.38,0,4.38,514.25,4,0,4,0.75,0,0.75,0,0,0,1,0,1,350,0,350,87.5,0,87.5,,,null,1000,0,0,0,5.5,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,,null,null,null,null,0,0,null,0.8646,178,5,3,47.83,5,null,null,9,9,null,null,15,7,21,1,1,1,null,-2,null,-5,null,3,100.08,-162.37,-21.15,0,Udinese,Atalanta,dim. 12/11 15:00,28.985507246376812,0.36291,0.39797,0.38924
Masina Adam,DL,1,-4,,,,,5,5,10,11,9,9,5,5,0,0,4.75,0,0,0,10,0,0,01.01,0,0,1,0,0,0.4,0,0,480,0,0,48,,480,7,1000,0,0,0,0,0,0,0,0,0,0,0,0,4,3.5,0,7,0,5,5,5,0,5,0,0,5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.00,Udinese,Atalanta,dim. 12/11 15:00,28.985507246376812,0.36291,0.39797,0.38924
Ehizibue Kingsley,DL,1,0,,,,,1,1,1,1,1,1,1,1,0,0,4.83,0,0,0,18,0,0,0.99,0,0,2,0,0,0.83,0,0,1330,0,0,73.89,,665,6.5,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,6,6,4,4.5,3.5,7,5,0,3.5,4,4.5,5,5,6.5,0,4.5,5,4,4.5,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Udinese,Atalanta,dim. 12/11 15:00,28.985507246376812,0.36291,0.39797,0.38924
Samardzic Lazar,MO,16,2,,19,68.75,12.5,19,20,18,18,21,23,19,20,5.45,5.45,5.19,409.55,11,11,36,0.82,0.82,0.97,2,2,5,0.73,0.73,0.64,763,763,2134,69.36,69.36,59.28,382,427,6.5,8,6,5,4,5,5.5,7,5,5.5,5.5,6.5,5,4.5,4,4.5,4,5,4.5,5,8,3.5,5,3.5,6,5,5,5,4.5,6,5.5,7,5.5,5,4.5,5,6.5,5,0,0,2.5,,null,null,null,3,23,16,6,0.8134,474,2,2,50,9,null,null,20,19,13,9,5,6,111,20,20,null,null,-2,null,-7,1,14,162.27,-104.18,-10.06,5.00,Udinese,Atalanta,dim. 12/11 15:00,28.985507246376812,0.36291,0.39797,0.38924
Pereyra Roberto,MO,10,0,,12,18.75,9.38,11,13,11,13,,,,,5.13,5.13,4.93,467,8,8,29,0.79,0.79,01.04,1,1,5,0.63,0.63,0.86,426,426,2145,53.25,53.25,73.97,426,429,5.5,10,5.5,5,6.5,5.5,4,4.5,5.5,4.5,0,0,0,4,4,5,4,6.5,4.5,4,5,2.5,0,4,7.5,6,5,5.5,5,5,0,0,0,4.5,5,6.5,3.5,5,0,0,2.5,1,null,null,null,1,7,2,null,0.8674,224,2,1,33.33,8,null,null,13,17,7,5,2,6,48,8,8,9,null,-1,null,-4,2,9,110.13,-78,-3.05,5.00,Udinese,Atalanta,dim. 12/11 15:00,28.985507246376812,0.36291,0.39797,0.38924
Thauvin Florian,MO,7,-1,,9,56.25,56.25,8,9,8,9,8,8,10,12,4.8,4,4.69,382.4,10,1,26,0.67,0,0.6,1,0,1,0.8,0,0.5,652,12,1193,65.2,12,45.88,652,1193,6,7,4,0,6,5.5,5,4,5,5,4.5,5,4,5.5,4.5,5,0,5,5,4,0,4,4,3.5,4.5,5,5,5,4,5,5,0,0,0,0,0,0,0,0,0,1.5,1,null,null,null,5,24,18,14,0.7523,329,null,2,36.78,6,null,null,8,9,19,12,null,6,97,13,13,16,null,-2,null,-7,3,20,89.06,-64.83,-0.18,5.00,Udinese,Atalanta,dim. 12/11 15:00,28.985507246376812,0.36291,0.39797,0.38924
Walace,MD,14,2,,21,46.88,6.25,20,24,20,24,17,20,14,14,5.41,5.41,5.41,390.09,11,11,35,0.89,0.89,0.75,0,0,0,1,1,1,918,918,2993,83.45,83.45,85.51,,,null,1000,7,6,5,5,5,5.5,5,6,5.5,6,3.5,6,5.5,5.5,4,6,5.5,5.5,5.5,5,7,0,6,5.5,5.5,5,3.5,5,6,6,6,5,5.5,5,5,5.5,0,0,2.5,,null,null,null,1,6,3,3,0.8308,550,13,8,56.92,3,null,null,28,50,5,4,12,9,97,8,8,6,null,-2,null,-7,null,12,150.95,-102.23,-7.67,5.50,Udinese,Atalanta,dim. 12/11 15:00,28.985507246376812,0.36291,0.39797,0.38924
Lovric Sandi,MD,10,-2,,12,18.75,3.12,12,12,14,14,14,14,12,12,05.06,5,5.22,361.22,9,2,34,0.46,0,0.76,0,0,4,0.67,0,0.79,568,46,2298,63.11,23,67.59,,575,6,1000,5,5,0,0,6,5,5,4.5,5.5,5,4.5,5.5,6,5,4.5,6,6,4.5,6.5,3.5,6,5,4.5,7,5.5,6,6,5,5,5,5,4,5.5,5,4,6,0,0,1,,null,null,null,2,16,12,7,0.8075,321,2,3,39.02,6,null,null,13,20,18,13,6,7,60,11,11,8,null,-2,null,-7,2,10,124.78,-108.83,-9.92,5.50,Udinese,Atalanta,dim. 12/11 15:00,28.985507246376812,0.36291,0.39797,0.38924
Domingos Quina,MO,4,-3,,,,,7,7,,,5,5,7,7,5,0,4.5,222,2,0,3,0,0,0.87,0,0,0,0,0,0,12,0,18,6,0,6,,,null,1000,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,null,,null,null,null,null,0,0,null,0.5,2,null,1,100,null,null,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9,null,0.7,0,Udinese,Atalanta,dim. 12/11 15:00,28.985507246376812,0.36291,0.39797,0.38924
Payero Martín,MD,9,0,,,,,9,9,,,,,9,9,4.75,4.75,4.75,464.25,8,8,8,0.85,0.85,0.85,0,0,0,0.5,0.5,0.5,364,364,364,45.5,45.5,45.5,,,null,1000,6,4.5,5,5,4.5,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,null,null,null,1,8,2,5,0.745,183,2,4,38.1,3,null,null,17,7,3,3,5,6,42,3,3,6,null,-1,null,-4,null,9,84.94,-85.56,-8.24,0,Udinese,Atalanta,dim. 12/11 15:00,28.985507246376812,0.36291,0.39797,0.38924
Pafundi Simone,MO,3,2,,,,,3,3,8,10,3,3,3,4,4.5,0,4.72,428,1,0,9,0,0,0.26,0,0,0,0,0,0,7,0,83,7,0,9.22,,,null,1000,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,4.5,4.5,0,0,5,4.5,5,5,0,0,0,0,0,4.5,5,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,1,9,null,null,50,1,null,null,null,null,1,1,null,1,null,null,null,null,null,-1,null,-2,null,null,12,-26,-1.4,0,Udinese,Atalanta,dim. 12/11 15:00,28.985507246376812,0.36291,0.39797,0.38924
Zarraga Oier,MO,5,-3,,,,,8,8,7,7,7,7,8,8,4.25,0,4.95,0,2,0,19,01.06,0,0.52,0,0,0,0.5,0,0.32,53,0,675,26.5,0,35.53,,,null,1000,0,0,0,0,0,0,0,0,0,5,3.5,5,5,5.5,5,0,0,5.5,0,4.5,0,0,5,5,4.5,5,0,4.5,5.5,0,5,5,5,6,4.5,0,0,0,null,,null,null,null,null,1,0,null,0.9334,25,null,null,66.67,null,null,null,2,null,null,null,1,2,4,1,1,null,null,-1,1,-3,null,2,30.5,-88,-2.7,0,Udinese,Atalanta,dim. 12/11 15:00,28.985507246376812,0.36291,0.39797,0.38924
Aké Marley,MO,5,4,,,,,5,5,5,5,5,5,5,5,4,0,5.2,438,1,0,15,0,0,0.98,0,0,3,0,0,0.13,9,0,522,9,0,34.8,,174,6,1000,0,0,0,4,0,0,0,0,0,0,0,4.5,7,7,6,5.5,6.5,5,4.5,0,0,4.5,5,4.5,0,4.5,5,4.5,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,1,null,null,,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,null,null,null,1,null,-5.4,-0.7,0,Udinese,Atalanta,dim. 12/11 15:00,28.985507246376812,0.36291,0.39797,0.38924
