Joueur,Poste,Cote,Var cote,Cote prédite,Enchère moy,% achat,% achat tour 1,Q2 Toutes tailles,Q3 Toutes tailles,Q2 à 6 joueurs,Q3 à 6 joueurs,Q2 à 8 joueurs,Q3 à 8 joueurs,Q2 à 10 joueurs,Q3 à 10 joueurs,Note,Note série,Note 1 an,Note M11,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,%Titu,%Titu série,%Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,j9,j8,j7,j6,j5,j4,j3,j2,j1,j38,j37,j36,j35,j34,j33,j32,j31,j30,j29,j28,j27,j26,j25,j24,j23,j22,j21,j20,j19,j18,j17,j16,j15,j14,j13,j12,j11,j10,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Tirs,Tirs cadrés,Corner gagné,%Passes,Ballons,Interceptions,Tacles,%Duel,Fautes,But évité,Action stoppée,Poss Def,Poss Mil,Centres,Centres ratés,Dégagements,But concédé,Ballon perdu,Passe>Tir,Passe perfo,Dépossédé,Plonge&stop,Nb matchs gagnés,Erreur>But,Diff de buts,Grosse occas manquée,Balle non rattrapée,Bonus moy,Malus moy,Index MPGStats,DMI,Club,Prochain opposant,Date,Victoire probable,%Win+12J,%Win+16J,%Win+20J
Bell Amari'i,DL,8,1,,8,4.17,02.08,8,8,,,8,8,8,8,4.43,0,4.43,434,7,0,7,0.67,0,0.67,0,0,0,1,0,1,561,0,561,80.14,0,80.14,,,null,1000,0,0,4.5,5.5,4.5,4,3.5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,null,null,null,null,1,1,2,0.6805,292,5,12,57.41,3,null,null,16,12,3,3,16,11,60,1,1,1,null,-4,null,-8,1,5,112.33,-171.57,-19.69,0,Luton Town,Aston Villa,dim. 29/10 15:00,10.1010101010101,0.24238,0.24755,0.24542
Potts Dan,DL,1,-2,,,,,7,7,7,7,,,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Luton Town,Aston Villa,dim. 29/10 15:00,10.1010101010101,0.24238,0.24755,0.24542
Osho Gabriel,DC,1,-4,,,,,15,15,,,15,15,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Luton Town,Aston Villa,dim. 29/10 15:00,10.1010101010101,0.24238,0.24755,0.24542
Townsend Andros,MO,4,0,,,,,,,,,,,,,5.5,5.5,5.5,559,1,1,1,0,0,0,0,0,0,0,0,0,18,18,18,18,18,18,,,null,1000,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,0.3333,12,null,1,50,1,null,null,null,1,5,5,1,1,3,null,null,null,null,null,null,null,null,1,108,-58.5,-2.5,0,Luton Town,Aston Villa,dim. 29/10 15:00,10.1010101010101,0.24238,0.24755,0.24542
Nakamba Marvelous,MD,10,3,,10,9.38,4.17,10,10,10,10,10,10,10,10,5.11,5.11,5.11,425.78,9,9,9,0.7,0.7,0.7,0,0,0,1,1,1,810,810,810,90,90,90,,,null,1000,5,4.5,6,5.5,5.5,6,4,5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,null,null,null,null,5,1,1,0.8467,448,8,23,52.58,19,null,null,26,42,4,3,6,16,64,7,7,3,null,-5,null,-9,null,8,173.44,-141.78,-4.87,0,Luton Town,Aston Villa,dim. 29/10 15:00,10.1010101010101,0.24238,0.24755,0.24542
Doughty Alfie,MO,11,2,,,,,11,11,,,11,11,11,11,5.11,5.11,5.11,479.33,9,9,9,0.7,0.7,0.7,0,0,0,0.67,0.67,0.67,565,565,565,62.78,62.78,62.78,,,null,1000,4.5,5,6.5,6,5,5,5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,1,2,8,6,12,0.6796,393,6,9,54.72,8,null,null,24,11,36,27,9,11,102,21,21,2,null,-5,null,-9,1,6,148.94,-140.28,-12.57,0,Luton Town,Aston Villa,dim. 29/10 15:00,10.1010101010101,0.24238,0.24755,0.24542
Sambi Lokonga Albert,MD,4,1,,4,5.21,02.08,4,4,4,4,,,4,4,4.75,0,5.14,458,2,0,11,0.35,0,0.6,0,0,0,1,0,0.73,131,0,667,65.5,0,60.64,,,null,1000,0,0,0,4.5,5,0,0,0,0,0,0,0,0,0,4.5,0,5,0,0,0,6,5.5,6,5.5,4.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,1,,null,null,null,null,2,2,null,0.8637,76,null,null,25,4,null,null,5,2,4,4,null,2,14,1,1,1,null,-1,null,-1,null,1,77.5,-85.25,-8.3,0,Luton Town,Aston Villa,dim. 29/10 15:00,10.1010101010101,0.24238,0.24755,0.24542
Berry Luke,MD,3,1,,3,02.08,01.04,3,3,3,3,3,3,3,3,4.75,0,4.75,237,2,0,2,0.35,0,0.35,0,0,0,0,0,0,26,0,26,13,0,13,,,null,1000,0,5,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,2,null,null,,null,null,null,null,null,null,null,null,1,null,null,null,null,null,-2,null,-4,null,null,null,-5,-0.55,0,Luton Town,Aston Villa,dim. 29/10 15:00,10.1010101010101,0.24238,0.24755,0.24542
Chong Tahith,MO,8,1,,9,17.71,7.29,8,11,8,8,8,12,8,8,4.71,5.25,4.71,407.43,7,2,7,0.64,0.35,0.64,0,0,0,0.71,0.5,0.71,439,95,439,62.71,47.5,62.71,,,null,1000,5,5.5,0,0,4.5,5,4.5,5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,null,null,null,null,6,4,1,0.8084,197,3,4,47.06,5,null,null,17,11,9,5,null,9,49,1,1,7,null,-6,null,-10,1,14,100.93,-106.07,-4.11,0,Luton Town,Aston Villa,dim. 29/10 15:00,10.1010101010101,0.24238,0.24755,0.24542
Mpanzu Pelly Ruddock,MD,8,2,,,,,8,8,,,8,8,8,8,4.67,4.67,4.67,429.89,9,9,9,0.83,0.83,0.83,0,0,0,0.56,0.56,0.56,488,488,488,54.22,54.22,54.22,,,null,1000,5.5,5.5,4,5,5,5,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,1,8,4,4,0.7163,217,5,1,47.62,5,null,null,11,15,6,5,5,8,59,4,4,8,null,-5,1,-9,1,4,83.06,-100.89,-9.18,0,Luton Town,Aston Villa,dim. 29/10 15:00,10.1010101010101,0.24238,0.24755,0.24542
Barkley Ross,MO,8,1,,8,11.46,5.21,8,8,8,8,8,8,8,8,4.63,4.5,5.26,470,4,2,25,01.03,0,0.98,0,0,4,0.5,0,0.32,175,27,810,43.75,13.5,32.4,,203,6,1000,4.5,4.5,0,0,0,6,3.5,0,0,0,8,5.5,4.5,0,5.5,5,5.5,5,5,0,6.5,5,5,5,5,5,0,5.5,5,7.5,6,4,5,0,4.5,0,0,0,null,,null,null,null,1,4,0,null,0.8274,121,3,null,54.17,2,null,null,4,8,3,3,2,5,22,4,4,5,null,-3,null,-5,null,3,92.5,-101.75,-3.12,0,Luton Town,Aston Villa,dim. 29/10 15:00,10.1010101010101,0.24238,0.24755,0.24542
Clark Jordan,MD,1,-4,,,,,9,9,,,13,13,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Luton Town,Aston Villa,dim. 29/10 15:00,10.1010101010101,0.24238,0.24755,0.24542
Francis-Clarke Aidan,MD,1,0,,1,01.04,01.04,1,1,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Luton Town,Aston Villa,dim. 29/10 15:00,10.1010101010101,0.24238,0.24755,0.24542
Morris Carlton,A,13,2,,13,67.71,12.5,13,13,13,13,13,13,14,16,4.78,4.78,4.78,431.56,9,9,9,0.91,0.91,0.91,3,3,3,1,1,1,773,773,773,85.89,85.89,85.89,258,258,5,4.33,4,4.5,6.5,5.5,3.5,5,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,null,null,1,1,25,11,5,0.6343,344,null,3,40.38,11,null,null,3,17,4,4,11,16,125,6,6,15,null,-5,null,-9,1,19,118.34,-93.64,7.28,0,Luton Town,Aston Villa,dim. 29/10 15:00,10.1010101010101,0.24238,0.24755,0.24542
Adebayo Elijah,A,9,1,,14,18.75,01.04,14,14,11,15,14,14,9,9,4.5,4.5,4.5,424.67,9,9,9,0.9,0.9,0.9,2,2,2,0.44,0.44,0.44,351,351,351,39,39,39,176,176,6,4.5,6,4,4,4.5,4.5,4,3.5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,7,3,3,0.7422,140,3,null,30.51,9,null,null,3,6,2,2,7,7,51,6,6,6,null,-5,null,-9,1,17,53.59,-42.2,5.4,0,Luton Town,Aston Villa,dim. 29/10 15:00,10.1010101010101,0.24238,0.24755,0.24542
Ogbene Chiedozie,A,9,2,,,,,10,12,9,9,13,13,9,9,5.44,5.44,5.44,453.22,9,9,9,01.01,01.01,01.01,1,1,1,0.56,0.56,0.56,505,505,505,56.11,56.11,56.11,505,505,7.5,9,7.5,6,6,6,4.5,5,4.5,5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,3,9,7,6,0.7037,285,1,7,62.07,2,null,null,14,12,29,29,6,10,67,8,8,6,null,-5,null,-9,null,16,134.71,-65.06,1.8,0,Luton Town,Aston Villa,dim. 29/10 15:00,10.1010101010101,0.24238,0.24755,0.24542
Brown Jacob,A,8,1,,,,,,,,,,,,,4.78,4.78,4.78,403.22,9,9,9,0.26,0.26,0.26,0,0,0,0.67,0.67,0.67,508,508,508,56.44,56.44,56.44,,,null,1000,4.5,4.5,5,5,5,4.5,4.5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,null,null,null,1,16,9,7,0.4304,216,4,4,34.07,9,null,null,14,10,7,4,4,10,84,5,5,14,null,-5,null,-9,3,8,86.1,-71.54,-4.23,0,Luton Town,Aston Villa,dim. 29/10 15:00,10.1010101010101,0.24238,0.24755,0.24542
Woodrow Cauley,A,8,1,,,,,8,8,,,,,8,8,4.71,4.67,4.71,388.71,7,6,7,0.27,0.26,0.27,0,0,0,0,0,0,74,72,74,10.57,12,10.57,,,null,1000,4.5,5,4.5,5,4.5,4.5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,5,3,1,0.5286,63,null,4,52.17,1,null,null,3,4,3,2,1,2,19,4,4,4,null,-3,null,-5,null,2,23.41,-10.74,-0.06,0,Luton Town,Aston Villa,dim. 29/10 15:00,10.1010101010101,0.24238,0.24755,0.24542
Ederson,G,16,0,,23,97.92,59.38,21,26,21,26,21,26,21,30,5.5,0,5.26,466.5,8,0,31,01.04,0,0.88,0,0,0,1,0,1,720,0,2790,90,0,90,,,null,1000,0,4.5,4,7,6,6,4.5,6,6,6,0,6,5.5,4,5,0,6,4.5,4.5,0,5,6,5,4,5.5,5,5.5,4,6,4.5,4.5,6,5.5,7,0,4,0,0,3,,null,null,null,null,0,0,null,,null,null,null,,null,8,3,null,null,null,null,null,6,null,null,null,null,8,4,null,11,null,null,80.75,-28.75,-4.13,4.00,Man. City,Man. United,dim. 29/10 16:30,61.34969325153374,0.82972,0.83922,0.83082
Ortega Stefan,G,7,0,,7,38.54,19.79,7,7,8,9,7,7,7,8,5,5,6.25,532,1,1,4,0,0,0.96,0,0,0,1,1,1,90,90,360,90,90,90,,,null,1000,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,1,1,null,null,null,null,null,1,null,null,null,null,null,1,null,1,null,null,55,-30,-8.4,0,Man. City,Man. United,dim. 29/10 16:30,61.34969325153374,0.82972,0.83922,0.83082
Carson Scott,G,3,2,,3,16.67,14.58,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Man. City,Man. United,dim. 29/10 16:30,61.34969325153374,0.82972,0.83922,0.83082
Steffen Zack,G,3,0,,3,14.58,8.33,3,3,4,4,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Man. City,Man. United,dim. 29/10 16:30,61.34969325153374,0.82972,0.83922,0.83082
Aké Nathan,DC,16,0,,23,97.92,83.33,22,26,18,19,23,27,20,26,5.56,5.36,5.6,478.88,8,7,26,01.05,0.94,0.82,1,1,2,0.63,0.57,0.77,464,385,1770,58,55,68.08,464,885,7,16,5,5,4,5.5,5,7,6,0,7,5.5,0,0,6,0,0,0,0,5,6,7.5,5.5,6,6,5.5,5,5,6,4,6,5,5,0,6,0,0,6,0,0,1,,null,null,null,1,7,5,null,0.7866,432,5,6,79.41,3,null,null,14,13,1,1,7,5,31,1,1,null,null,4,null,11,1,1,111.13,-58.94,-3.95,4.00,Man. City,Man. United,dim. 29/10 16:30,61.34969325153374,0.82972,0.83922,0.83082
Akanji Manuel,DC,14,1,,16,97.92,45.83,15,18,14,14,15,18,16,18,5.57,5,5.35,450.86,7,1,30,0.45,0,0.42,0,0,0,1,1,0.83,629,89,2375,89.86,89,79.17,,,null,1000,5,0,5,5.5,6,6,0,6,5.5,0,5.5,5.5,5,5.5,5,0,5.5,5,4.5,5,6,5.5,5,0,5,5.5,5.5,5,5.5,5.5,5,4.5,6,5.5,0,5.5,0,0,3,,null,null,null,null,4,2,null,0.9468,681,6,8,59.52,6,null,null,17,15,3,3,12,5,38,4,4,2,null,5,null,12,null,2,165.29,-100.57,-6.87,5.00,Man. City,Man. United,dim. 29/10 16:30,61.34969325153374,0.82972,0.83922,0.83082
Gómez Sergio,DL,6,0,,7,19.79,9.38,6,6,6,6,6,6,6,7,5.5,0,5.11,580,2,0,9,0.71,0,0.42,0,0,0,0,0,0.22,15,0,250,7.5,0,27.78,,,null,1000,0,0,0,0,5,6,0,0,0,5,5,4.5,0,0,0,5,5,5,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,1,null,0,0,null,0.825,20,1,null,50,1,null,null,null,null,1,1,null,null,2,1,1,null,null,2,null,6,null,null,54.5,-10,-0.4,0,Man. City,Man. United,dim. 29/10 16:30,61.34969325153374,0.82972,0.83922,0.83082
Walker Kyle,DL,12,1,,17,100,82.29,15,20,15,22,15,19,20,20,5.44,5.44,5.23,470.44,9,9,28,0.73,0.73,0.59,0,0,0,1,1,0.86,809,809,2195,89.89,89.89,78.39,,,null,1000,4.5,5,4.5,6.5,6,5.5,6,5,6,5,5.5,6,5,4.5,5.5,5,5,4.5,0,5.5,5,5,5,6,5,4.5,0,4.5,5,0,0,0,0,0,0,6,0,0,3,,null,null,1,1,3,2,7,0.8933,754,5,4,58.49,6,null,null,24,24,16,12,10,7,87,9,9,3,null,5,null,12,null,5,162.89,-121.78,-12,4.50,Man. City,Man. United,dim. 29/10 16:30,61.34969325153374,0.82972,0.83922,0.83082
Rúben Dias,DC,15,2,,20,98.96,70.83,19,24,22,26,18,22,26,31,5.38,5.38,5.43,542.63,8,8,23,0.79,0.79,0.59,0,0,0,0.88,0.88,0.87,645,645,1788,80.63,80.63,77.74,,,null,1000,5,4.5,4,6,6,5.5,6,6,0,0,0,6,0,5.5,5,0,5,5.5,4.5,5.5,5.5,6,6,6,5.5,0,0,0,0,0,0,0,5,5,0,6,0,0,2,,null,null,null,null,6,5,3,0.9402,727,7,4,60,4,null,null,12,10,5,4,15,6,46,1,1,1,null,4,null,9,1,1,127.25,-89.12,-7.79,0,Man. City,Man. United,dim. 29/10 16:30,61.34969325153374,0.82972,0.83922,0.83082
Gvardiol Josko,DC,14,1,,18,86.46,38.54,18,20,17,17,16,20,20,22,5.36,5.5,5.36,451.43,7,2,7,0.48,0.71,0.48,0,0,0,0.86,1,0.86,550,180,550,78.57,90,78.57,,,null,1000,6,5,0,6,5.5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,null,null,null,1,4,3,3,0.841,538,8,6,56.25,4,null,null,14,20,8,7,9,4,67,4,4,4,null,5,null,9,1,5,149,-108.64,-9.97,0,Man. City,Man. United,dim. 29/10 16:30,61.34969325153374,0.82972,0.83922,0.83082
Stones John,DC,10,-1,,16,38.54,14.58,12,18,12,15,14,18,11,16,5.25,5.25,5.5,485,2,2,18,0.35,0.35,0.77,0,0,2,0.5,0.5,0.89,97,97,1394,48.5,48.5,77.44,,697,7,1000,5.5,5,0,0,0,0,0,0,0,0,5.5,0,0,6,7,5,7,5,5.5,5.5,5,0,0,0,0,0,6,0,6,4.5,5.5,4,6,5,0,0,0,0,null,,null,null,null,null,0,0,null,0.9546,60,null,1,60,null,null,null,1,3,1,1,null,2,2,null,null,null,null,null,null,null,null,null,57.75,-36,-4.65,0,Man. City,Man. United,dim. 29/10 16:30,61.34969325153374,0.82972,0.83922,0.83082
Lewis Rico,DL,8,1,,8,12.5,8.33,8,8,8,8,8,8,8,8,5,0,05.07,389,4,0,14,0.41,0,0.51,0,0,0,0.5,0,0.79,149,0,934,37.25,0,66.71,,,null,1000,0,5,0,0,5,4.5,0,0,5.5,4.5,5,0,6,0,0,6,0,0,0,0,0,0,5.5,0,0,4.5,5,0,4.5,5,5,0,0,0,0,0,0,0,1.5,,null,null,null,null,0,0,null,0.9381,90,1,null,45.45,null,null,null,6,4,null,null,null,null,13,null,null,2,null,2,null,8,null,null,53.38,-38.75,-2.92,0,Man. City,Man. United,dim. 29/10 16:30,61.34969325153374,0.82972,0.83922,0.83082
Rodri,MD,26,-3,,46,100,92.71,42,55,60,61,46,55,39,48,6.71,5.5,6.13,449.43,7,1,32,1.41,0,01.06,2,0,4,1,1,0.94,572,90,2547,81.71,90,79.59,286,637,7,13,5.5,0,0,4.5,7.5,6.5,8,6.5,8.5,0,5,6,4.5,5,5,5,5.5,5.5,6,7,7,7,5.5,6,8,4.5,6.5,6,6,5.5,7,5.5,7,6,0,7,0,0,2,,null,null,1,3,14,9,1,0.9496,811,4,9,58.46,12,null,null,14,31,3,3,8,4,50,6,6,4,null,7,null,14,null,6,317.57,-120.71,-6.1,6.00,Man. City,Man. United,dim. 29/10 16:30,61.34969325153374,0.82972,0.83922,0.83082
Doku Jérémy,MO,17,2,,24,100,68.75,20,28,24,31,20,26,29,34,6.33,6.33,5.79,579.5,6,6,31,1.17,1.17,1.35,1,1,8,0.83,0.83,0.58,403,403,1648,67.17,67.17,53.16,403,206,7,17,6.5,4.5,6,6,8,7,0,0,0,6,6,7,8,6,8,5.5,8.5,5,4.5,0,0,5,7,4.5,6.5,4.5,4.5,5,4.5,4,5.5,4.5,4.5,0,4,0,0,0,null,,null,null,1,2,12,8,8,0.8097,298,5,7,63.89,3,null,null,11,7,17,15,1,6,65,10,10,3,null,2,null,7,null,14,231.42,-84.57,0.33,0,Man. City,Man. United,dim. 29/10 16:30,61.34969325153374,0.82972,0.83922,0.83082
Foden Phil,MO,29,0,,41,97.92,51.04,39,50,54,55,39,51,31,48,06.06,06.06,5.82,510.33,9,9,30,1.16,1.16,01.07,1,1,6,0.89,0.89,0.67,697,697,1759,77.44,77.44,58.63,697,293,6,29,5,5,5,7.5,6,7,5.5,8,5.5,6.5,5,6.5,6.5,4.5,6,7,0,0,0,6,6,7.5,8,5,5,0,0,4,5,5,5,6.5,5,5,0,5,0,0,3,,null,null,3,2,15,13,10,0.8564,481,3,7,53.09,7,null,null,11,16,9,7,5,6,101,23,23,11,null,5,null,12,1,15,197.81,-70.31,-1.38,4.00,Man. City,Man. United,dim. 29/10 16:30,61.34969325153374,0.82972,0.83922,0.83082
Bernardo Silva,MO,16,-1,,28,97.92,39.58,25,34,18,18,25,34,26,34,5.5,5,5.3,441.67,6,2,28,0.84,0.71,0.58,1,0,3,0.83,1,0.71,463,180,1858,77.17,90,66.36,463,619,5.5,16,5.5,4.5,0,0,7,5,5.5,0,5.5,0,0,5,5,5,5.5,5.5,5,4.5,5,6,5,6.5,0,5.5,5,5,5.5,4.5,5,5,0,5,6,5,0,6,0,0,1,,null,null,1,1,1,1,1,0.9189,378,null,3,41.94,3,null,null,4,5,10,6,1,4,41,10,10,5,null,4,null,10,null,4,136.83,-70.42,-3.62,4.50,Man. City,Man. United,dim. 29/10 16:30,61.34969325153374,0.82972,0.83922,0.83082
Kovacic Mateo,MO,10,-2,,18,92.71,56.25,18,21,13,13,18,21,18,26,5.75,0,5.13,418.5,6,0,24,01.04,0,01.01,0,0,1,0.83,0,0.75,460,0,1646,76.67,0,68.58,,1646,7,1000,0,5,4,0,0,6.5,6.5,6,6.5,5,0,4.5,0,6,3.5,0,5,5.5,5.5,4.5,7,6,0,4.5,0,0,0,5,5,4.5,0,5.5,4.5,3,0,0,0,0,2.5,,null,null,null,2,5,5,1,0.9229,432,1,9,54.29,6,null,null,5,13,null,null,2,3,39,5,5,4,null,2,null,7,null,2,167.25,-72.67,-7.58,0,Man. City,Man. United,dim. 29/10 16:30,61.34969325153374,0.82972,0.83922,0.83082
Grealish Jack,MO,19,-3,,29,95.83,38.54,24,35,38,40,24,30,24,35,5.5,5.5,6.27,521.8,5,1,26,1.22,0,01.02,0,0,4,0.4,0,0.77,208,15,1785,41.6,15,68.65,,446,6,1000,5.5,0,4.5,4.5,0,0,7.5,5.5,0,0,0,5,0,6,6,0,6.5,7.5,8,8,6,7,7,6,7,6,7,6,6,5,7,0,5,6,0,7.5,0,0,1,,null,null,1,1,5,5,1,0.9216,164,3,4,62.5,1,null,null,4,6,3,2,2,1,27,7,7,5,null,3,null,4,null,7,103.6,-37.1,-1.26,6.00,Man. City,Man. United,dim. 29/10 16:30,61.34969325153374,0.82972,0.83922,0.83082
Matheus Nunes,MD,12,1,,17,27.08,9.38,14,21,12,12,21,23,14,17,5.25,0,5.17,412.67,6,0,30,1.13,0,1.32,0,0,1,0.67,0,0.77,359,0,2058,59.83,0,68.6,,2058,7,1000,0,5.5,4,6.5,5,0,0,4,6.5,5,5,5.5,6.5,3,6,5.5,6,7,5,0,5,6,5,4,6,6.5,5,6,5.5,5,5,5,0,5,0,0,0,0,1,,null,null,1,1,1,0,1,0.8827,312,6,4,59.65,2,null,null,5,13,3,1,5,7,54,4,4,6,null,-2,null,-2,null,10,137.75,-99.67,-6.7,0,Man. City,Man. United,dim. 29/10 16:30,61.34969325153374,0.82972,0.83922,0.83082
De Bruyne Kevin,MO,12,-3,,31,57.29,18.75,28,46,15,15,31,50,19,28,5,0,6.3,0,1,0,22,0,0,1.14,0,0,5,1,0,0.86,23,0,1583,23,0,71.95,,317,7,1000,0,0,0,0,0,0,0,0,5,0,5,0,7,0,8.5,5.5,6.5,8,8,0,5,5.5,0,6,5.5,5.5,7,5.5,6,5.5,6,5,7.5,7,0,8,0,0,null,,null,null,null,null,1,0,null,0.6667,12,null,null,,1,null,null,null,1,3,1,null,null,3,1,1,null,null,1,null,3,null,null,50,-39,-3.6,5.50,Man. City,Man. United,dim. 29/10 16:30,61.34969325153374,0.82972,0.83922,0.83082
Phillips Kalvin,MD,7,1,,7,4.17,02.08,7,7,,,7,7,7,7,5,0,5,498.33,3,0,14,0,0,0.34,0,0,0,0,0,0.14,70,0,360,23.33,0,25.71,,,null,1000,0,0,5,5,0,5,0,0,0,5,6,5,0,0,0,5,4.5,5,0,5,0,0,5,0,0,0,4.5,0,5,0,0,0,0,0,0,5,0,0,null,,null,null,null,null,2,1,1,0.8953,72,1,2,40,2,null,null,1,5,2,1,2,1,13,null,null,2,null,1,null,5,null,4,49.5,-40,-3.77,0,Man. City,Man. United,dim. 29/10 16:30,61.34969325153374,0.82972,0.83922,0.83082
Bobb Oscar,MO,6,3,,6,4.17,3.12,6,6,6,6,6,6,6,6,5,0,5,524,3,0,3,0,0,0,0,0,0,0,0,0,47,0,47,15.67,0,15.67,,,null,1000,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,0.9444,29,null,null,75,1,null,null,null,4,null,null,null,1,4,1,1,1,null,1,null,5,null,1,52.5,-32.5,-1.23,0,Man. City,Man. United,dim. 29/10 16:30,61.34969325153374,0.82972,0.83922,0.83082
Haaland Erling,A,47,0,,143,98.96,96.88,151,166,109,120,152,166,131,190,6.28,6.28,5.95,514.11,9,9,32,1.44,1.44,1.42,9,9,27,1,1,0.94,799,799,2561,88.78,88.78,80.03,89,95,4.5,5.22,6.5,4.5,4.5,6.5,7,8.5,6,5,8,0,4.5,7,5,6,8,5.5,7,7.5,0,7,4.5,6,7,3.5,5.5,4,8,4,4,6,8,4.5,5.5,0,0,6,0,0,3,1,null,1,1,2,34,24,6,0.7147,197,1,null,39.58,5,null,null,3,4,2,2,5,7,54,10,10,7,null,5,null,12,8,14,206.36,-53.81,28.97,4.00,Man. City,Man. United,dim. 29/10 16:30,61.34969325153374,0.82972,0.83922,0.83082
